Molecule_Name,inchikey,repeat_0,repeat_1,repeat_2,repeat_3,repeat_4
OCNT-2315212,MAYGNRMRBCYUPW-UHFFFAOYSA-N,4,1,1,0,4
OCNT-2315213,DGRCPXUHDLNDFW-NSHDSACASA-N,0,0,4,0,4
OCNT-2315214,ZDZLABUIOYHHDH-UHFFFAOYSA-N,1,3,1,3,4
OCNT-2315215,PDFCYYCDILPAGT-UHFFFAOYSA-N,2,4,0,1,1
OCNT-2315217,QJMQWXOGIDMYJR-UHFFFAOYSA-N,2,4,0,0,4
OCNT-2315218,XXKDYMNIXQHRHQ-UHFFFAOYSA-N,3,1,4,1,3
OCNT-2315219,MHHJIXHHDYIHPX-UHFFFAOYSA-N,1,4,3,3,1
OCNT-2315226,HRGHCIWBUYKSCA-UHFFFAOYSA-N,0,0,2,4,4
OCNT-2315230,APFMKWOPIHERJL-UHFFFAOYSA-N,2,3,4,3,1
OCNT-2315232,QGQQRPHAUFJGFI-LBPRGKRZSA-N,3,1,1,3,2
OCNT-2315233,ZAKKSJYTLQNJJB-UHFFFAOYSA-N,4,1,3,3,1
OCNT-2315236,MPDZWCZFJGQWOI-UHFFFAOYSA-N,2,2,1,4,3
OCNT-2315237,FWXVKHIYRRYNGU-UHFFFAOYSA-N,1,4,1,4,1
OCNT-2315241,AXFCZZNOYLQGPP-UHFFFAOYSA-N,3,2,2,4,0
OCNT-2315245,LUUKVWARABOWOK-UHFFFAOYSA-N,4,4,2,1,0
OCNT-2315246,USOCNVCPXNFHMT-UHFFFAOYSA-N,3,2,0,0,3
OCNT-2315250,DJFNSXOKPDJGJR-UHFFFAOYSA-N,2,0,1,2,4
OCNT-2315252,WXHNIZSHBMNFPP-UHFFFAOYSA-N,0,1,2,2,3
OCNT-2315257,DEJNTPSVVNYGMA-YMSDKTMASA-N,2,3,1,4,0
OCNT-2315259,FKGZTTKABGMFKO-UHFFFAOYSA-N,0,3,2,2,0
OCNT-2315261,JOPBSAHUSCUUCN-UHFFFAOYSA-N,1,1,1,1,2
OCNT-2315263,MZFRIUHVVSLKNK-UHFFFAOYSA-N,0,4,3,3,0
OCNT-2315265,HOGMTHZFDGHDTM-UHFFFAOYSA-N,4,3,1,3,4
OCNT-2315270,MMUITTPKYKXKFD-UHFFFAOYSA-N,3,1,2,3,3
OCNT-2315271,SCBOQGPYQKLTHY-UHFFFAOYSA-N,3,4,3,0,3
OCNT-2315273,BAELEBQZHOCHBQ-UHFFFAOYSA-N,3,1,1,2,0
OCNT-2315275,YQEFHYJQFQHVMO-IAQYHMDHSA-N,1,3,3,2,2
OCNT-2315276,BYLGMJFBBKDVBB-UHFFFAOYSA-N,3,4,3,4,0
OCNT-2315277,HJSAULCESFXRQL-UHFFFAOYSA-N,1,0,3,2,1
OCNT-2315280,HJWNBMPWZUYAMW-UHFFFAOYSA-N,3,1,1,3,0
OCNT-2315282,BNKYBQJOBDPSSN-KZMQIFKDSA-N,4,3,2,2,1
OCNT-2315284,PNKNFDXFPAAKRY-UHFFFAOYSA-N,4,2,0,3,1
OCNT-2315285,HMFCFBUAQNYWLH-OLZOCXBDSA-N,4,1,1,3,0
OCNT-2315288,AFZMVXOIQWEESO-UHFFFAOYSA-N,4,1,0,0,2
OCNT-2315291,VFHRCOLYDWSHHU-UHFFFAOYSA-N,1,1,1,2,1
OCNT-2315293,ARRCDCODGKTZHK-LLVKDONJSA-N,1,2,2,3,2
OCNT-2315294,DZZVVUKOBSRNAM-UHFFFAOYSA-N,2,1,2,1,4
OCNT-2315296,HZJWQJHQWQCMTO-UHFFFAOYSA-N,0,2,1,0,4
OCNT-2315297,ZGYXZWZUSWZBIQ-UHFFFAOYSA-N,1,1,1,1,2
OCNT-2315300,BFKIXELYKHZCMH-UHFFFAOYSA-N,4,3,0,0,4
OCNT-2315308,LKYSPIBWGJDZSC-RDJZCZTQSA-N,0,3,2,1,3
OCNT-2315311,KMRXIPIOAUJDBO-UHFFFAOYSA-N,1,0,3,3,1
OCNT-2315315,VXXGQHSCKDHNJP-MNOVXSKESA-N,2,3,4,2,1
OCNT-2315318,ISDVPOSWENBUNQ-UHFFFAOYSA-N,2,0,0,4,4
OCNT-2315321,OCSVTGWIMRELRH-VIFPVBQESA-N,2,3,3,4,4
OCNT-2315322,XFALBKIVXPQLSD-LSDHHAIUSA-N,3,1,1,2,1
OCNT-2315324,RCTLMXVLUZOTPS-UHFFFAOYSA-N,3,0,3,2,1
OCNT-2315325,LGEUVHAVPJREGI-UHFFFAOYSA-N,1,1,4,4,4
OCNT-2315326,RVQWHLPCLPJWRR-UHFFFAOYSA-N,2,3,2,2,1
OCNT-2315327,CWHAVRGSJLYPDK-UHFFFAOYSA-N,4,3,4,1,3
OCNT-2315329,RASGZHDTHAJHKS-UHFFFAOYSA-N,0,0,1,0,2
OCNT-2315331,NVIPJYUDRHGQJO-UHFFFAOYSA-N,0,2,2,3,2
OCNT-2315332,CTEHMITXXKEHTJ-UHFFFAOYSA-N,4,0,1,0,0
OCNT-2315333,CJHXDOWULUIHLK-UHFFFAOYSA-N,0,0,4,4,2
OCNT-2315338,DJMHLIDBQJJDOT-UHFFFAOYSA-N,0,4,4,3,4
OCNT-2315340,BQUBFWBDFIHVTK-CYBMUJFWSA-N,1,2,0,4,4
OCNT-2315342,AJLGKZFVBQWOMF-UHFFFAOYSA-N,0,4,3,3,4
OCNT-2315347,QMZFFYYFYMPBIY-MSYFUGIWSA-N,4,4,3,2,3
OCNT-2315349,WFVSDBTXMRGQAP-UHFFFAOYSA-N,0,4,3,3,3
OCNT-2315351,CRQNIHFWCOORGS-UHFFFAOYSA-N,4,1,2,1,0
OCNT-2315357,AGOOMVXOHLHTCM-UHFFFAOYSA-N,2,3,3,4,4
OCNT-2315363,YBMMVWJJHJIUIW-ZIAGYGMSSA-N,0,3,2,4,4
OCNT-2315365,DTWHFIYPTLZIQA-UHFFFAOYSA-N,4,0,4,2,1
OCNT-2315366,YRTKTEHWARBBDO-UHFFFAOYSA-N,1,2,0,4,0
OCNT-2315367,BBAORQBKGLSIMR-UHFFFAOYSA-N,3,0,3,4,2
OCNT-2315368,FSKSZHRSWMPXOS-UHFFFAOYSA-N,4,2,1,2,0
OCNT-2315370,BAKSNXKDXHGPPP-UHFFFAOYSA-N,1,3,1,0,0
OCNT-2315371,YVQWEUNHKAAVOA-UHFFFAOYSA-N,0,0,2,2,4
OCNT-2315375,AGIUTKLXDXHSFW-UHFFFAOYSA-N,1,1,2,2,0
OCNT-2315379,TZXXXQOWLNHNKD-UHFFFAOYSA-N,1,2,2,4,3
OCNT-2315381,LRTPHJSBDWYALO-UHFFFAOYSA-N,3,1,2,1,2
OCNT-2315382,VENNGZIZLGGFOB-UHFFFAOYSA-N,1,0,3,2,4
OCNT-2315386,DNHIOOUTPIZWRA-UHFFFAOYSA-N,4,2,3,4,0
OCNT-2315387,LUBJRGMKKHWILN-UHFFFAOYSA-N,4,0,3,3,2
OCNT-2315389,LECYDOCLLDKBAA-UHFFFAOYSA-N,3,0,0,0,0
OCNT-2315390,LHQZIIABNMJOFW-UHFFFAOYSA-N,4,0,3,3,4
OCNT-2315392,FBLJIUSHADIUAZ-UHFFFAOYSA-N,1,3,3,3,4
OCNT-2315394,ISTVQRMBDXXFIL-UHFFFAOYSA-N,1,2,3,0,0
OCNT-2315395,YBPKRBILFQUIEO-NSHDSACASA-N,1,3,4,1,0
OCNT-2315398,JMHYMYYFTOWZOE-UHFFFAOYSA-N,3,3,2,3,1
OCNT-2315401,NOAUXWCEFCGHBG-UHFFFAOYSA-N,4,3,0,4,0
OCNT-2315408,RCKVVFKGCLFGIN-UHFFFAOYSA-N,3,3,1,2,2
OCNT-2315409,OEZYRSWAVIOYFY-UHFFFAOYSA-N,1,3,2,3,0
OCNT-2315412,XSIUDLUMBUINMS-BMIGLBTASA-N,1,1,3,4,1
OCNT-2315413,GOBZVKUSTBBCMP-UHFFFAOYSA-N,4,2,1,4,3
OCNT-2315416,LGMLEVHOVWZGKR-UHFFFAOYSA-N,2,0,3,1,3
OCNT-2315417,FQTOHOCJEYDRRG-UHFFFAOYSA-N,0,4,2,1,3
OCNT-2315425,GQCCOYRLEFFLNE-UHFFFAOYSA-N,3,0,2,3,2
OCNT-2315433,KBOZBGOGXVJYQF-BRQZFJGMSA-N,0,2,2,1,4
OCNT-2315443,DCLUHTRDULUYBE-JOCQHMNTSA-N,4,0,3,4,0
OCNT-2315444,LINUEMAWVXHAKO-CRAIPNDOSA-N,0,3,4,3,0
OCNT-2315445,MKHWAPOBJQZJEY-UHFFFAOYSA-N,3,1,1,1,3
OCNT-2315447,LODZKHHZAIWPKV-UHFFFAOYSA-N,4,4,2,1,2
OCNT-2315448,GNVOYDAHBDQAQC-UHFFFAOYSA-N,2,0,0,0,0
OCNT-2315450,VGLMYVRDCQWQHI-UHFFFAOYSA-N,4,3,4,3,0
OCNT-2315451,HGKKBSCYJACRCO-UHFFFAOYSA-N,2,4,1,0,2
OCNT-2315454,RIEDMHPQFMNWBU-UHFFFAOYSA-N,4,1,1,1,4
OCNT-2315456,UYUUAFPDPUVZAK-UHFFFAOYSA-N,3,4,3,0,1
OCNT-2315457,IMGGHCNMCWMFKV-UHFFFAOYSA-N,2,4,3,0,2
OCNT-2315458,KIIBRPVFLWMGBE-UHFFFAOYSA-N,4,3,3,4,3
OCNT-2315460,FROSMHXGVUTODR-UHFFFAOYSA-N,0,3,3,2,2
OCNT-2315461,BBPPTNMRVLSBLU-UHFFFAOYSA-N,1,3,0,3,3
OCNT-2315462,OMAOTSAWOOPLMF-UHFFFAOYSA-N,3,4,2,1,0
OCNT-2315466,FCXWBNLWPQMURM-UHFFFAOYSA-N,2,1,1,2,2
OCNT-2315467,BFVGCFHOZJZINS-UHFFFAOYSA-N,2,2,0,1,3
OCNT-2315468,OCTGYJIORZIWOI-UHFFFAOYSA-N,1,3,4,4,4
OCNT-2315469,HYGSMURVICKSRG-UHFFFAOYSA-N,1,1,1,4,4
OCNT-2315472,UOYBHIONASJOKF-UHFFFAOYSA-N,3,0,3,0,4
OCNT-2315473,IONZCVHCHBEZBH-UHFFFAOYSA-N,4,1,3,1,2
OCNT-2315476,OEWZWOIRFBBMLP-UHFFFAOYSA-N,1,1,3,1,0
OCNT-2315478,XYEJEKANMDKRRF-UHFFFAOYSA-N,1,4,4,1,4
OCNT-2315479,RZJUZNJAYFOQPO-UHFFFAOYSA-N,4,4,4,2,4
OCNT-2315480,ZXANSNCVAKYHQO-UHFFFAOYSA-N,2,4,0,4,2
OCNT-2315482,NTWKCVGWDKYKKL-IIBYNOLFSA-N,2,3,4,0,3
OCNT-2315483,PEXZPSYIEQFUOC-UHFFFAOYSA-N,3,4,1,3,2
OCNT-2315485,OWGWMFBREAAOMT-UHFFFAOYSA-N,2,0,1,3,3
OCNT-2315488,BFHYOKSIRORZLN-DLBZAZTESA-N,1,2,2,2,3
OCNT-2315490,IYADTCKUJKTTBU-UHFFFAOYSA-N,4,0,3,0,0
OCNT-2315493,PHFDMHSHNJLUJW-OXJNMPFZSA-N,1,1,0,4,1
OCNT-2315495,GIDUNNUXEHGMES-UHFFFAOYSA-N,4,0,1,3,0
OCNT-2315498,KYQVKLFQOSOPNM-UHFFFAOYSA-N,4,4,0,0,3
OCNT-2315502,KUKUWDGWWNUIAN-UHFFFAOYSA-N,1,0,0,2,0
OCNT-2315503,AAPHOXBNRLQGES-UHFFFAOYSA-N,4,2,0,0,2
OCNT-2315505,HLRHRWSRSVLASR-UHFFFAOYSA-N,0,3,3,3,0
OCNT-2315507,SJISDZGHAIMIHN-UHFFFAOYSA-N,3,1,4,3,1
OCNT-2315508,UERZMAGKKQJDCW-UHFFFAOYSA-N,0,4,0,2,4
OCNT-2315509,WKPCROIHHFWANF-UHFFFAOYSA-N,4,4,1,1,0
OCNT-2315512,XUZMQMKTIDVPDB-UHFFFAOYSA-N,3,4,3,0,4
OCNT-2315513,NLMGZXSFZSISFI-UHFFFAOYSA-N,4,4,3,0,2
OCNT-2315514,IUZLYQRADKSHLN-UHFFFAOYSA-N,0,1,0,2,0
OCNT-2315517,OVFKQWFQTXBVDX-UHFFFAOYSA-N,3,4,4,0,2
OCNT-2315518,NGOUPIWNUVDJPX-UHFFFAOYSA-N,2,3,3,0,3
OCNT-2315525,UPBRRENJOHOPCG-UHFFFAOYSA-N,3,4,1,4,3
OCNT-2315528,RULZEKFPEFTQEF-UHFFFAOYSA-N,3,0,0,2,0
OCNT-2315531,DYCVTPUMSCBWQS-UHFFFAOYSA-N,3,0,4,3,2
OCNT-2315532,LXUKMGDUYGKFNZ-UHFFFAOYSA-N,1,1,1,0,2
OCNT-2315535,OFISZVIUONZGOX-UHFFFAOYSA-N,4,2,1,4,4
OCNT-2315537,IPKAAALDILAYHE-UHFFFAOYSA-N,4,2,2,0,3
OCNT-2315538,MLDPVLDSUXYSRI-UHFFFAOYSA-N,2,3,3,4,4
OCNT-2315539,DYWXKXCQAIZFKB-TTZKSVMKSA-N,1,0,4,3,1
OCNT-2315542,HHFGTJCSGQYAIL-UHFFFAOYSA-N,3,4,0,1,3
OCNT-2315543,GHBJCJPSHWBOJK-UHFFFAOYSA-N,0,2,3,0,0
OCNT-2315545,YMUYFYIALFIMHS-UHFFFAOYSA-N,3,0,0,3,2
OCNT-2315546,PMKSAJIFKSKORO-UHFFFAOYSA-N,4,0,4,1,2
OCNT-2315548,DYSXHEQZHLDEEV-UHFFFAOYSA-N,3,4,3,1,3
OCNT-2315550,BVHURWUOOCDRCE-UHFFFAOYSA-N,2,4,3,2,0
OCNT-2315551,XBCRGIOEBAQMJV-UHFFFAOYSA-N,1,4,4,0,1
OCNT-2315554,MCUGARSNQNMCRT-UHFFFAOYSA-N,2,3,2,0,2
OCNT-2315556,CKQZMBAQAWKVJA-UHFFFAOYSA-N,3,3,4,0,4
OCNT-2315557,JRLWANZGUSYXRH-HOTGVXAUSA-N,2,4,0,0,2
OCNT-2315560,HAEHCDQNZXNFKO-QLFBSQMISA-N,2,1,3,1,2
OCNT-2315565,LTRJHORZTQFBPV-UHFFFAOYSA-N,2,1,0,3,3
OCNT-2315567,HOQJOHPYCNLBRI-UHFFFAOYSA-N,1,2,0,4,3
OCNT-2315568,GCZWMXIZJQSSJV-UHFFFAOYSA-N,0,3,3,2,4
OCNT-2315569,GCNIPXAEFVYYPG-UHFFFAOYSA-N,4,2,1,3,1
OCNT-2315571,BKRAQGXMLRMBMK-UHFFFAOYSA-N,3,4,2,0,3
OCNT-2315573,UWGNXBUYEXFSBX-UHFFFAOYSA-N,4,0,3,3,0
OCNT-2315575,VHNYUZCBKCYTFS-UHFFFAOYSA-N,3,0,1,4,1
OCNT-2315583,HYJXGOGSQCUIGI-UHFFFAOYSA-N,0,0,3,1,1
OCNT-2315584,XKAJLUQIWOREOM-UHFFFAOYSA-N,1,3,0,0,0
OCNT-2315585,MAQNDLVYOFRGGB-UHFFFAOYSA-N,4,4,3,0,4
OCNT-2315589,QAWOQFIMBHMFMT-UHFFFAOYSA-N,0,1,3,2,1
OCNT-2315590,MOGVWWKUNNRFKK-UHFFFAOYSA-N,1,3,2,1,3
OCNT-2315591,UPGWOBLFBAQXNP-UHFFFAOYSA-N,1,1,3,1,1
OCNT-2315600,SGRUQKVKQPCRHR-UHFFFAOYSA-N,3,3,0,2,1
OCNT-2315602,MMLZNFQNQIQUTD-UHFFFAOYSA-N,3,2,2,4,2
OCNT-2315605,IBXSEIJIVWLSDJ-UHFFFAOYSA-N,4,1,1,4,3
OCNT-2315609,WBYJISAUOUBXPW-UHFFFAOYSA-N,2,0,4,3,0
OCNT-2315610,RUAGYLLVGYPLQJ-UHFFFAOYSA-N,0,0,3,2,1
OCNT-2315611,GRHXBVIMQMYABG-UHFFFAOYSA-N,0,3,0,0,4
OCNT-2315612,HHVQHQMUAPEBAW-UHFFFAOYSA-N,4,4,1,1,1
OCNT-2315615,PERIRYDITADLRX-UHFFFAOYSA-N,0,4,1,4,0
OCNT-2315616,JXWZKTCUNRLGCD-UHFFFAOYSA-N,2,1,0,0,3
OCNT-2315618,OQNXHUMGKSWJDA-UHFFFAOYSA-N,0,4,4,2,4
OCNT-2315621,DUVALDLJIYQNBJ-UHFFFAOYSA-N,0,2,1,4,2
OCNT-2315622,BBTVLMOJYYJLAN-LQRGHNGLSA-N,1,2,1,0,1
OCNT-2315623,RHFWXTNJLBWQRN-UHFFFAOYSA-N,3,1,0,2,2
OCNT-2315627,CIFMMEDLNIKOGG-UHFFFAOYSA-N,4,1,0,4,0
OCNT-2315629,BLOOHMBEILHBQY-UHFFFAOYSA-N,2,2,3,4,4
OCNT-2315630,GBBBBEMODIRFJT-RWZMTBSZSA-N,2,0,1,0,4
OCNT-2315632,IDAOTOFLIMUVOO-UHFFFAOYSA-N,4,0,4,0,3
OCNT-2315633,YLBHRYSMLHYOBI-KBPBESRZSA-N,3,4,0,3,4
OCNT-2315636,VPPGWCWDOYSEGZ-UHFFFAOYSA-N,1,0,0,1,2
OCNT-2315640,CPUCIIOGNVOWAI-UHFFFAOYSA-N,1,4,4,0,2
OCNT-2315645,WOOSTSKUZCVJGW-UHFFFAOYSA-N,3,0,2,0,2
OCNT-2315646,IMVPFMRRWDYSRZ-UHFFFAOYSA-N,2,1,3,1,2
OCNT-2315652,WFFVJHDLDVRRLG-UHFFFAOYSA-N,3,1,1,0,4
OCNT-2315653,MXLQVUMVBMQOGL-UHFFFAOYSA-N,1,0,4,2,4
OCNT-2315654,OLJFNVZJUWIQBA-UHFFFAOYSA-N,0,0,4,0,1
OCNT-2315660,PRLOVFJGWZJLKR-UHFFFAOYSA-N,3,4,0,2,1
OCNT-2315663,RWADOZLLDAROOR-SAABIXHNSA-N,3,0,2,4,0
OCNT-2315667,BKSHJYAEWVGUJX-UHFFFAOYSA-N,4,1,4,4,3
OCNT-2315670,RHILIKJRGRTITA-UHFFFAOYSA-N,4,3,3,1,1
OCNT-2315672,SSDOLFFQIDGJCV-UHFFFAOYSA-N,2,2,1,0,4
OCNT-2315679,RGIVDFBCWQLKIN-UHFFFAOYSA-N,3,2,3,3,0
OCNT-2315684,PDLOAELCEZJLJG-UHFFFAOYSA-N,0,2,4,3,0
OCNT-2315688,QJHGNLFVGCRXSJ-CQSZACIVSA-N,0,3,2,0,2
OCNT-2315690,CCOWGWCBXJNVNW-UHFFFAOYSA-N,0,4,3,3,4
OCNT-2315694,XFSIKJKODJKJMF-UHFFFAOYSA-N,4,0,4,4,2
OCNT-2315696,DAMSLNKLZKWYAV-UHFFFAOYSA-N,1,0,3,0,0
OCNT-2315698,MVAFKRMCPMJIOF-BETUJISGSA-N,2,4,3,3,0
OCNT-2315699,SDGXDXPIEDUXJW-UHFFFAOYSA-N,4,0,0,3,2
OCNT-2315700,GKQIHKQBYDZVAO-UHFFFAOYSA-N,3,1,4,4,4
OCNT-2315701,LOQUXCMMBHJLQU-UHFFFAOYSA-N,3,1,2,3,1
OCNT-2315702,SLSYBPBKTDBVFO-UHFFFAOYSA-N,0,1,2,0,4
OCNT-2315705,LZRKSMFOPBHIJC-UHFFFAOYSA-N,4,0,4,3,3
OCNT-2315711,OCYMWPBXGLDFGM-UHFFFAOYSA-N,3,3,0,3,1
OCNT-2315713,LNYARUVZMUWYKJ-UHFFFAOYSA-N,1,0,3,3,1
OCNT-2315716,DGCVWBPMLIWDPP-UHFFFAOYSA-N,1,0,3,0,1
OCNT-2315717,BVIXWBQCJPACFU-UHFFFAOYSA-N,1,0,0,3,0
OCNT-2315719,UHFLIRYPUSSUGK-JMSVASOKSA-N,1,4,2,0,2
OCNT-2315721,CHGCNPYLFWQWFG-UHFFFAOYSA-N,2,0,0,1,3
OCNT-2315725,LHHOVTVLTFGONE-KZUDCZAMSA-N,4,1,1,3,3
OCNT-2315727,BKVJWZUCLLNQBZ-UHFFFAOYSA-N,0,0,4,2,4
OCNT-2315728,GCZKBYAGFULGHB-UHFFFAOYSA-N,2,0,0,3,0
OCNT-2315731,CZSAMRIBHKTNAZ-UHFFFAOYSA-N,4,0,1,0,4
OCNT-2315734,VYZSNRUMPKDNLT-UHFFFAOYSA-N,4,0,0,4,4
OCNT-2315738,RAPILAMBAQJPIH-MQMHXKEQSA-N,4,2,1,2,2
OCNT-2315739,RNWWZFDLBJBLCN-UHFFFAOYSA-N,3,1,0,0,0
OCNT-2315740,WGOQXRNLCAJELM-UHFFFAOYSA-N,1,0,1,4,3
OCNT-2315742,OPQIZFQOXXHXER-UHFFFAOYSA-N,4,1,0,0,1
OCNT-2315746,HULCLFNHTBZONY-UHFFFAOYSA-N,4,0,0,1,3
OCNT-2315747,KPPDEEPHSUATOL-UHFFFAOYSA-N,3,1,1,0,1
OCNT-2315748,OVGYSEOUQWUKNQ-UHFFFAOYSA-N,2,0,0,0,4
OCNT-2315749,ZKKXLEFLWRARMY-UHFFFAOYSA-N,2,2,0,3,4
OCNT-2315752,GNISWTDOTOKUKH-UHFFFAOYSA-N,1,0,1,2,2
OCNT-2315753,FKCMJHRAXBGEFJ-UHFFFAOYSA-N,2,2,3,4,4
OCNT-2315756,GSEDQKWLDCEDGI-UHFFFAOYSA-N,2,4,3,0,2
OCNT-2315757,ZJBYMWHVVONCLU-UHFFFAOYSA-N,4,1,3,0,3
OCNT-2315758,DSEKPNRIJZHILG-UHFFFAOYSA-N,4,3,3,0,0
OCNT-2315759,DFJVLCBFBNOPTO-UHFFFAOYSA-N,4,1,0,4,1
OCNT-2315764,NJTPBFZBPRMEJR-UHFFFAOYSA-N,3,1,1,2,0
OCNT-2315765,RNTOIGRBODRYSF-UHFFFAOYSA-N,0,2,2,3,1
OCNT-2315767,CJCNATFYPQAVNP-QWHCGFSZSA-N,4,4,0,3,3
OCNT-2315770,RMVUNFLPGVVXHW-UHFFFAOYSA-N,4,4,2,4,0
OCNT-2315775,IHOQYTHLMQXXLA-HNNXBMFYSA-N,2,2,2,1,0
OCNT-2315776,QPIDGMNJTSCNDN-UHFFFAOYSA-N,3,4,0,2,4
OCNT-2315778,MHUIEAVAYPDUIK-UHFFFAOYSA-N,0,4,3,4,1
OCNT-2315779,VTXNZXOBDCSWOG-UHFFFAOYSA-N,0,1,0,1,0
OCNT-2315780,ZUWJKCQLZRWURZ-UHFFFAOYSA-N,0,0,2,0,0
OCNT-2315781,LEVGGMJZDXUJOY-UHFFFAOYSA-N,3,1,3,4,3
OCNT-2315791,AXVQIXKVNSXPGM-UHFFFAOYSA-N,1,0,4,4,3
OCNT-2315799,KSABBJQXOFJFMB-IEBWSBKVSA-N,0,4,4,4,4
OCNT-2315805,FBOWIAGTHUDLQI-UHFFFAOYSA-N,2,0,4,1,4
OCNT-2315806,FVIXHBOZMNOBMY-UHFFFAOYSA-N,3,1,3,4,2
OCNT-2315808,WKCSLOFDRALBJT-UHFFFAOYSA-M,1,3,2,4,3
OCNT-2315811,FJUYHWOWFWJCQV-UHFFFAOYSA-N,2,3,0,3,4
OCNT-2315812,MRCQGAKXHDSGLC-UHFFFAOYSA-N,4,3,1,3,2
OCNT-2315813,GSIICQVDWMDVDG-UHFFFAOYSA-N,4,4,2,0,3
OCNT-2315815,POBMXNGLHYMXJX-UHFFFAOYSA-N,3,1,4,1,1
OCNT-2315816,AREAGOCNFVOBCP-UHFFFAOYSA-N,2,1,1,0,1
OCNT-2315819,FINXLSLQWDTUQT-AYWPPYMVSA-N,3,1,3,2,2
OCNT-2315820,CJOQFTARAWSADY-UHFFFAOYSA-N,1,0,2,2,2
OCNT-2315821,WPXLRTCUAVFCFA-UHFFFAOYSA-N,4,4,3,2,4
OCNT-2315823,VPCJPFLMSZDJFI-UHFFFAOYSA-N,3,2,3,0,4
OCNT-2315824,MNBWGNLEKZHYPB-UHFFFAOYSA-N,2,0,4,3,4
OCNT-2315826,YWHGLLLODCPXHJ-UHFFFAOYSA-N,2,1,0,2,0
OCNT-2315827,IRNCPIXKBGQBJN-UHFFFAOYSA-N,1,4,3,2,2
OCNT-2315832,RKIRNVHTEYUZIG-UHFFFAOYSA-N,0,0,2,4,1
OCNT-2315833,BUFPBMSHQHKAKC-UHFFFAOYSA-N,2,3,0,0,1
OCNT-2315836,ZKWIIGAKQSXBRC-UHFFFAOYSA-N,4,0,1,1,2
OCNT-2315838,IGEAIMCXVSRMND-UHFFFAOYSA-N,4,3,4,3,0
OCNT-2315840,LAIDWRUPIKZGLH-UHFFFAOYSA-N,0,1,0,3,1
OCNT-2315844,WNJZMKTVARMZJN-UHFFFAOYSA-N,2,4,3,4,4
OCNT-2315845,KOLHWAHUAOOVFG-UHFFFAOYSA-N,2,2,1,4,0
OCNT-2315846,SONKSBMYIAESOX-UHFFFAOYSA-N,4,0,4,1,2
OCNT-2315849,XGYAFYBIRHLQJD-UHFFFAOYSA-N,1,0,0,1,4
OCNT-2315851,ABEXPSKBOVMHEU-UHFFFAOYSA-N,0,3,3,3,4
OCNT-2315858,GHXSNVVZVLZOTP-UHFFFAOYSA-N,2,2,1,4,4
OCNT-2315859,RSIOEWHOJVUUFH-SKDZVZGDSA-N,4,3,0,1,0
OCNT-2315861,ZWGFNGTXTLBDPF-UHFFFAOYSA-N,1,1,4,0,3
OCNT-2315862,TWXBJRFIIXRDRJ-UHFFFAOYSA-N,4,1,1,2,1
OCNT-2315864,FFUUTFSVGYKNPU-UHFFFAOYSA-N,3,1,2,2,1
OCNT-2315865,GNYQIMZCLGCRDQ-UHFFFAOYSA-N,0,1,1,2,3
OCNT-2315866,REZMVDVWEFPWII-UHFFFAOYSA-N,1,4,2,1,0
OCNT-2315870,COGRYNSHDIJCGF-UHFFFAOYSA-N,0,3,0,0,1
OCNT-2315873,DPIKOYZFBFKNFE-UHFFFAOYSA-N,3,2,3,0,4
OCNT-2315874,MUCOCRLQOQLZIV-UHFFFAOYSA-N,1,1,0,4,0
OCNT-2315875,OMHAOJDUYGXDSF-UHFFFAOYSA-N,4,0,0,2,4
OCNT-2315877,CGDXAOLEHNMLPG-UHFFFAOYSA-N,4,3,4,4,1
OCNT-2315878,OAKQXSLAVRBBFO-UHFFFAOYSA-N,0,0,2,3,0
OCNT-2315880,NSYWPGRLGRXHHP-UHFFFAOYSA-N,4,1,1,1,1
OCNT-2315885,RAEAPYKJEFENQC-UHFFFAOYSA-N,2,4,1,0,1
OCNT-2315886,GUZVPUBRPOUFHH-UHFFFAOYSA-N,4,0,4,3,4
OCNT-2315887,ZXULFOHLBCEBCA-NEPJUHHUSA-N,2,0,2,3,0
OCNT-2315888,OVSRILAVJGUBPG-UHFFFAOYSA-N,4,4,2,0,3
OCNT-2315891,WNYSWWAWPMRZPM-UHFFFAOYSA-N,3,0,1,3,1
OCNT-2315893,NJWPFCZHUWORBI-UHFFFAOYSA-N,0,1,0,2,3
OCNT-2315895,XSYKQYURMSKXHU-UHFFFAOYSA-N,0,1,4,3,3
OCNT-2315900,DLIFTYGRXDKKLI-UHFFFAOYSA-N,1,1,1,1,3
OCNT-2315903,AUWZLAUAWCSWCW-UHFFFAOYSA-N,0,4,1,4,1
OCNT-2315906,FJQDILFBCXCGIP-UHFFFAOYSA-N,0,0,4,1,0
OCNT-2315908,WMYCJMKODWMDQF-UHFFFAOYSA-N,0,1,4,3,2
OCNT-2315910,YAHVIAWMRXVLAP-UHFFFAOYSA-N,1,3,4,1,3
OCNT-2315912,OCEJKASXGMZNKH-UHFFFAOYSA-N,0,1,4,0,4
OCNT-2315913,IIUOCNAIOYTIIK-UHFFFAOYSA-N,2,2,1,2,3
OCNT-2315916,CKNAQYRDRLONHB-UHFFFAOYSA-N,1,2,1,2,2
OCNT-2315930,XZMAKBABKHTJSA-LLVKDONJSA-N,4,3,1,1,2
OCNT-2315931,RTWMBMRUDZASKG-UHFFFAOYSA-N,3,0,0,4,1
