canonical_smiles,CYP1A2_pIC50_direct_inhibition,CYP2C9_pIC50_direct_inhibition,CYP2D6_pIC50_direct_inhibition,CYP3A4_pIC50_direct_inhibition,CYP1A2_AID1851_max_inhibition,CYP2C9_AID1851_max_inhibition,CYP2D6_AID1851_max_inhibition,CYP3A4_AID1851_max_inhibition,chemprop_split
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,51.75,36.34,25.24,72.8292,train
CO[C@]1(C2=NCCN2)COc2ccccc2O1,,,,,22.32,-27.625,52.79,5.76455,train
O=C(NCc1ccc(F)cc1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,,,,,2.8073,59.4366,7.6657,54.1067,train
C=CCNc1nc(SCC=C)nc2ccsc12,,,,,95.5216,-93.935,30.49,96.7283,train
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C2\c3cc(OC)ccc3O[C@H](c3cccc(OC)c3)[C@H]2O)C=C[C@@H]1Oc1ccc(OC)cc1,,,,,14.61,53.15,1.45,108.10995999999993,train
O=C(c1cnccn1)N1CCC2(CC1)CCN(c1ccccc1)CC2,,,,,10.3,-3.201,5.308,-36.6545,train
CO[C@@H]1COC(=O)[C@H](C)NC(=O)[C@@H](C)COC(=O)CCC[C@H]1C,,,,,10.3,-10.91,-8.557,21.5962,train
c1ccc(-n2ncc3c(NCCCN4CCOCC4)ncnc32)cc1,,,,,22.4617,8.6453,10.1844,19.6546,train
CCCNC(=O)N1CCC(C(=O)c2cccc(F)c2)CC1,,,,,0.1594,69.8416,17.5791,-0.6591,train
Cc1cc(O)c(/C=N/Nc2cccc(Cl)c2)c(=O)o1,,,,,96.521,73.6803,77.4753,98.7406,train
C=C(C)CN(CC#N)CC(=C)C,,,,,26.22,-11.02,-5.938,17.2919,train
O=C(O)Cc1cccnc1C(=O)O,,,,,33.7,11.55,-9.002,4.8198,train
COc1ccccc1NC(=O)Cn1cncc1-c1ccc([N+](=O)[O-])cc1,,,,,23.7674,12.7486,5.8259,66.7153,train
COc1cccc(CNc2ccc3nc(-c4ccc(N)cc4)c(OC)n3n2)c1,,,,,66.08,6.123,44.48,81.7493,train
O=C(Nc1cccc(F)c1)N1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,,,,,31.35,60.05,12.56,91.5215,train
CCCn1nnnc1NC(=O)COc1ccc(Cl)cc1C,,,,,85.2997,109.052,31.171,54.0419,train
Cc1cc(Oc2ccccc2)nc(NCc2ccccc2)n1,,,,,74.1643,53.2842,4.4361,-7.1538,train
CCN(CC)C(=O)CSc1nnc(C2CCCCC2)o1,,,,,-10.2333,-7.4824,5.4422,27.3585,train
c1ccc(CCCNc2nnnc3ccccc23)cc1,,,,,61.42,19.06,28.58,29.5719,train
CC1(C)CC(=O)C/C(=N/NC(=O)CCCOc2ccc(Cl)cc2Cl)C1,,,,,83.2223,-17.7368,22.8475,15.2341,train
NC(N)=NC(N)=Nc1ccccc1.S=c1[nH]c2ccccc2s1,,,,,97.52,12.43,8.991,12.3265,train
Cc1ccccc1-c1cc(N(C)C)ncn1,,,,,116.28543999999997,-9.357,37.98,-75.015344,train
FC(F)(F)c1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1,,,,,116.28543999999997,0.9343,31.13,102.798,train
COc1ccc(NC(=O)C(=O)NNC(=O)c2cccs2)c(OC)c1,,,,,10.5205,-23.0788,15.1064,36.4842,train
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(Cc1ccncc1)C2,,,,,34.16,67.95,18.99,52.9233,train
COc1ccc(CCNC(=O)c2ccc3c(=O)n(Cc4ccco4)c(=S)[nH]c3c2)cc1OC,,,,,63.8233,86.989,1.9354,78.1939,train
COC(=O)CNC(=O)C(C)NC(=O)CNC(=O)OCc1ccccc1,,,,,-11.9509,11.6115,-25.8042,0.6148,train
O=c1cnc2cnc(N3CCOCC3)nc2n1CCc1ccccc1,,,,,97.7,63.48,10.97,39.7211,train
Cc1cc(C)nc(N2CCC(C(=O)NCCc3ccc(F)cc3)CC2)n1,,,,,10.0165,-184.27924000000002,4.0775,-6.343,train
Cn1ncc2c(Nc3cccc(Cl)c3)nc(Nc3cccc(Cl)c3)nc21,,,,,113.6,73.94,-16.66,53.7552,train
c1ccc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)cc1,,,,,113.8,0.9968,98.01,96.2243,train
Cc1ccccc1-c1ccc2ncnc(N3CCNCC3)c2c1,,,,,108.1,-4.817,9.335,58.251,train
COc1ccc(C(CNC(=O)c2cc(=O)[nH]c3ccccc23)N2CCCC2)cc1,,,,,39.649,-6.9586,86.2277,36.1701,train
C[N+](C)(C)c1ncnc2c1ncn2[C@@H]1C[C@H](O)[C@@H](CO)O1,,,,,1.816,-7.604,-14.95,7.5893,train
O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,,,,,23.31,63.87,30.78,84.2213,train
Nc1nc(N2CCOCC2)cc(=O)[nH]1,,,,,13.5537,12.3053,-17.9739,-5.1437,train
O.O.O.O=C(O)[C@H]1[O][Sb][O][C@@H](C(=O)O)C1O,,,,,15.01,-14.88,8.1,10.4379,train
CS(=O)(=O)Nc1cccc(-c2nccc(NCc3cccs3)n2)c1,,,,,101.3,-1.531,43.67,51.4442,train
CO[C@H]1COC(=O)[C@H]2CCCN2C(=O)[C@@H](C)COC(=O)C/C=C\[C@@H]1C,,,,,1.052,-7.111,-19.95,39.7901,train
CO[C@@H]1COC(=O)[C@H]2CCCN2C(=O)[C@@H](C)COC(=O)C/C=C\[C@H]1C,,,,,-1.248,-14.2,1.918,15.7838,train
CCCCn1c(O)c(C(CC)=NCc2ccc(F)cc2)c(=O)[nH]c1=O,,,,,103.048,112.631,4.8994,52.818,train
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N1CCCC(C)C1,,,,,44.0606,101.6,27.6606,71.6151,train
Cc1cc(Br)ccc1NC(=O)CCSc1ccccc1,,,,,76.6265,98.0643,41.204,31.3176,train
CC1CCN(C(=O)c2ccc(COc3ccccc3Cl)o2)CC1,,,,,108.106,95.6735,72.2623,42.1924,train
CC(=O)Nc1ccc(N2CCCCC2)cc1,,,,,63.8325,0.4054,9.7382,30.7268,train
COc1ccccc1N1CCN(C[C@@H](O)COc2cccc3ccccc23)CC1,,,,,39.46,-39.97,90.89333333333332,35.95576666666667,train
CC(C)NC[C@H](O)c1ccc2ccccc2c1,,,,,58.69,6.2245,29.973,-0.5910000000000001,train
Cc1sc2nc(SCc3ccccc3)n(Cc3ccco3)c(=O)c2c1C,,,,,76.6904,71.3116,70.1469,72.2768,train
Cc1cc(C(F)F)n2nc(C(=O)Nc3sc4c(c3C#N)CCC(C)C4)nc2n1,,,,,23.3298,11.3317,32.7646,50.0669,train
COc1ccccc1OCC(=O)N/N=C1/SCC(=O)N1Cc1ccccc1,,,,,95.0024,-39.4986,38.4641,49.2443,train
CO[C@@H]([CH2][Hg])CN1C(=O)c2ccccc2S1(=O)=O.Cn1c(=O)c2nc[nH]c2n(C)c1=O,,,,,22.04,95.3,-29.327624,-2.7495,train
CCC(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,,,,,86.2511,-72.2531,0.4157,4.4041,train
COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1,,,,,25.26,6.871,8.363,-4.5706,train
CCOC(=O)COc1ccc(/C=C/[N+](=O)[O-])c(OCC(=O)OCC)c1,,,,,73.5351,63.2314,6.4283,36.2511,train
O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCCc2ccccc21,,,,,46.2735,54.3367,22.1485,64.1433,train
CN(C)C(=O)c1ccc(-c2cncnc2NCc2cccs2)cc1,,,,,67.64,0.2431,28.95,92.1119,train
CCOC(=O)c1sc(NC(C)=O)nc1-c1ccccc1,,,,,91.3147,77.1092,5.0229,5.5718,train
COc1cccc(C(=O)/C=C/c2ccc(SC)cc2)c1,,,,,83.9869,92.6467,48.9554,92.7784,train
O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cc2c(ccc3ccccc32)o1,,,,,80.2413,-8.6919,9.1971,7.9078,train
Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)NCc1cccs1,,,,,55.3869,30.0742,46.9119,4.1672,train
O=C1NCCN1Cc1ccccc1F,,,,,110.539,76.6816,36.9246,64.9385,train
COc1ccc(CNC(=O)Nc2cccs2)cc1OC,,,,,77.8431,34.5677,3.6096,75.6332,train
COc1ccccc1NC(=O)CC1COc2ccccc2O1,,,,,104.456,41.8188,37.2484,37.6081,train
CC1CCN(C(=O)Oc2c(Cl)cc(Cl)c3cccnc23)CC1,,,,,97.244,84.0119,18.385,90.2068,train
COc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1,,,,,66.17,25.68,28.55,86.1665,train
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@@H]2SC1,,,,,3.506,-13.02,-5.592,8.5071,train
Cc1cc(=O)oc2cc(O)ccc12,,,,,74.5,-33.98,-0.1679,8.4498,train
COc1ccccc1-c1nnc(SCc2nc3ccccc3s2)n1C,,,,,90.597,3.3531,12.8503,81.4919,train
COc1ccc(C(C(=O)Nc2ccc(F)cc2)N(C(=O)Cn2nnc3ccccc32)C2CC2)cc1,,,,,13.0726,77.7483,33.9869,95.7281,train
CC12CCC(C(=O)Nc3cccc4ccccc34)(C1Br)C2(C)C,,,,,67.0455,46.598,30.6996,86.6887,train
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C1=O,,,,,31.45,-1.569,6.121,17.624,train
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C1=O,,,,,10.384,-20.045,-16.564999999999998,20.8703,train
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,,,,,3.607,-3.235,-0.3976,99.927,train
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,,,,,-6.705,-12.6,-3.667,88.0858,train
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\OC[C@@H]1O[C@H](c2ccccc2)C=C[C@@H]1Oc1ccc(OC)cc1)NS(=O)(=O)c1ccc(C)cc1,,,,,1.03,84.17,14.01,96.1465,train
Cc1cc(CNC(=O)[C@H](C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)nn1C,,,,,28.49,85.17,50.17,90.0899,train
Cc1cc(CNC(=O)[C@H](C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)nn1C,,,,,47.69,62.49,68.44,106.42,train
C=C(C)C(=O)N1CC2(CC(c3cccc(NC(=O)c4ccccc4)c3)=NO2)C[C@@H]1C(N)=O,,,,,6.7511,-60.6467,3.064,-14.3422,train
CCC(Sc1nc(=O)cc(N)n1CCc1ccccc1)C(=O)Nc1ccccc1C#N,,,,,44.9667,62.4302,61.974,103.878,train
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O=C([O-])[C@@H](O)[C@@H](O)C(=O)O.O=C([O-])[C@@H](O)[C@@H](O)C(=O)O,,,,,6.321999999999999,-1.5750000000000002,2.5625,10.454,train
Nc1ccc(C(=O)NCC(=O)O)cc1,,,,,6.234,-9.902,-2.308,3.5753,train
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,,,,,102.6,22.35,54.18,73.9519,train
O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,,,,,57.96,27.93,45.54,69.8714,train
COc1ccccc1OC[C@H](O)CO,,,,,29.75,-14.72,-4.695,5.5193,train
COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,,,,,61.25,86.64,8.811,49.4762,train
Clc1cc(I)cc(Cl)c1NC1=NCCN1,,,,,41.86,-8.411,89.6,27.2763,train
Cc1nn(C)c(Cl)c1NC(=O)OCc1ccc(F)cc1,,,,,75.0498,23.9872,-1.1946,35.067,train
COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1,,,,,5.4765,-8.008899999999999,8.7495,78.75925000000001,train
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,,,,,20.64,-28.53,0.9706,65.5529,train
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)[C@H]4O[C@H]5OC(C)(C)O[C@H]5[C@@H]4O)[C@@H]3CC[C@@H]2C1=O,,,,,1.846,-11.95,-7.294,16.1973,train
COc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1OC,,,,,50.2664,110.903,16.3095,69.4347,train
N=C(C[C@@H](O)COc1ccccc1-c1ccccc1)N1CCCCC1,,,,,34.45,27.43,64.28,25.2807,train
COc1ccc(NC2=NC(=S)N(c3ccc(C)cc3)C23CCCCC3)cc1,,,,,-9.0069,-20.2439,-22.9954,24.0881,train
C=CCSc1ncccc1C(=O)NCc1ccc(C)cc1,,,,,89.2217,51.4921,19.4791,92.7714,train
c1ccc(CCc2nc(-c3ccccc3)no2)cc1,,,,,73.757,12.7316,18.8691,24.7569,train
Cc1cnc(CNc2ccnc(-c3cccc(C#N)c3)n2)cn1,,,,,101.0,-1.818,3.311,69.3881,train
CCNCCC1(CC)C(=O)NC(=O)NC1=O,,,,,16.79,3.455,-4.145,7.8653,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(C)n(C)n4)c3C[C@H]2CN1C(=O)c1ccccc1,,,,,-9.036,80.73,39.61,101.955,train
COc1ccc(C2c3c(ncn(CCN4CCOCC4)c3=N)Oc3ccc4ccccc4c32)cc1OC,,,,,21.1894,87.0638,55.2514,90.1843,train
C[C@@]1(CCOCc2ccccc2)NC(=O)NC1=O,,,,,13.48,8.696,5.741,5.6871,train
O=C(c1ccco1)N1CCC2(CC1)CCN(c1ccccc1)CC2,,,,,19.04,-1.375,23.07,-27.4001,train
Brc1ccc([C@H]2CN3CCSC3=N2)cc1,,,,,33.39,15.99,14.8,53.4111,train
Cc1cc(C)c(NC(=O)C(C)Sc2nnc(-c3ccco3)n2-c2ccccc2)c(C)c1,,,,,32.5213,121.17884,4.4131,102.561,train
O=C(CNS(=O)(=O)c1cccs1)N1CCC2(CC1)OCCO2,,,,,-2.7502,52.79,6.6119,9.1377,train
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OCc3ccccc3)nc21,,,,,80.2,69.37,2.585,69.7086,train
Brc1[nH]nc2ccccc12,,,,,101.502,-34.6289,8.3084,8.6312,train
N#Cc1ccccc1OC[C@H](O)CNCCNC(=O)Nc1ccccc1,,,,,32.88,-2.1,1.808,16.0536,train
CN1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1,,,,,54.46,-3.045,89.29,8.2319,train
NNC(=O)Cc1cccnc1,,,,,57.92,-30.97,-8.355,82.9084,train
CCOC(=O)C(=CNc1cccc(C)c1C)C(=O)OCC,,,,,19.1335,22.5437,74.0124,60.658,train
N[C@@H](CSCc1ccc(I)cc1)C(=O)O,,,,,12.03,-12.7,-3.896,8.1108,train
CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C)c2n1,,,,,96.77,-5.017,-3.233,25.246,train
COCCNC(=O)COC(=O)c1nsc(Cl)c1Cl,,,,,55.9466,-18.3882,2.0478,7.4571,train
CCCN1CCC[C@H](c2cccc(O)c2)C1,,,,,9.284,-9.405,12.7555,-2.3814499999999996,train
CC(C)NCC[C@@H](O)c1cc2ccccc2o1,,,,,2.095,-17.16,29.3,4.1334,train
CCN(CC)CCCNC(=O)C1CCC(=O)N(c2ccc(OC)cc2)C1c1ccc(F)cc1,,,,,25.7925,42.6868,-4.2303,63.1565,train
CSc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,,,,,78.0294,38.7068,32.9355,33.071,train
CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(C[C@H]3CCCO3)c2n1,,,,,44.26,2.616,3.751,60.6333,train
COc1ccc(C(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1,,,,,86.2209,62.1232,-28.211,106.835,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(/C(C)=N\O)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,,,,27.62,10.91,9.603,12.5019,train
Cn1nc(C(F)(F)F)c2cc(-c3nnc(C(C)(C)C)o3)sc21,,,,,79.4161,3.2194,-29.2502,-14.1208,train
CCC(O)CNc1nc(-n2nc(C)cc2C)nc2sc3c(c12)CC(C)(C)OC3,,,,,80.9288,76.7641,8.3953,49.3904,train
COc1ccc(OC)c(Nc2nc(-c3sc(NC(=O)c4ccccc4)nc3C)cs2)c1,,,,,16.0157,93.7604,16.4958,54.5866,train
CCOc1cc2c(C)cc(=O)oc2cc1Cl,,,,,116.164,-62.7293,2.5113,19.284,train
CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,,,,,16.45,12.03,23.17,55.1954,train
CNC(=O)[C@H]1O[C@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H](O)[C@@H]1O,,,,,27.59,-26.26,3.892,50.9173,train
CN1CCc2nc3ccc(F)cc3c(C(N)=O)c2C1.Cl,,,,,33.5895,48.9982,18.1932,-3.2488,train
C/C(=N\N=C(c1ccccc1)c1ccccc1)c1cccs1,,,,,95.8974,94.8018,45.6059,66.1951,train
Cc1ccc(N[C@H](c2ccccc2)c2ccc3cccnc3c2O)cc1,,,,,24.5,62.44,11.79,31.1465,train
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,,,,,21.74,6.724,37.65,4.5535,train
Cc1ccc(N2C(=O)c3n[nH]c(C)c3C2c2ccccn2)cc1,,,,,2.9062,12.796,-29.327624,71.3914,train
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,,,,,11.37,30.44,1.69,-3.9905,train
COc1ccc(COc2ccsc2C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,,,,,104.72,95.7192,13.5673,97.6934,train
COc1cc(/C=C(\C#N)C(=O)NCC2CCCO2)c([N+](=O)[O-])cc1OC,,,,,64.1431,-184.27924000000002,17.6752,-12.9235,train
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,3.028,2.52,38.53,94.6089,train
CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(CCC#N)c2n1,,,,,67.29,3.798,79.54,51.7476,train
S=c1[nH]nc(CSCc2ccccc2Cl)n1-c1ccccc1,,,,,57.2264,70.7156,16.6678,82.0534,train
CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(-c3ccccc3)c2n1,,,,,54.87,-8.617,14.86,30.0434,train
CCn1c(SCC(=O)N2CCCCC2)nc(O)cc1=O,,,,,-7.1854,-6.4671,-0.3567,-2.5768,train
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C)c(F)c4F)c3C[C@H]2CN1C(=O)c1ccccc1,,,,,20.68,77.77,-0.1918,86.4511,train
CCCCn1cnc2c(cnn2-c2ccc(F)cc2)c1=O,,,,,100.452,91.7988,12.1807,2.7844,train
CCc1nc2cc(CC(=O)O)ccc2o1,,,,,-0.5148,-1.0076,-3.1297,-34.2721,train
COc1ccc(NC(=O)C23CC4CC(C2)CC(n2cnc(Br)n2)(C4)C3)c(C)c1,,,,,10.9972,24.0638,-24.6991,51.0121,train
CCCc1[nH]nc2c1C(c1ccc(OC)c(CSc3ccccn3)c1)C(C#N)=C(N)O2.CCO,,,,,77.2481,100.315,61.7465,107.385,train
Cc1cccc2sc(NC(=O)C3c4ccccc4Oc4ccccc43)nc12,,,,,76.7692,94.3027,26.9769,61.7585,train
O=C(O)c1ccc(C(=O)c2ccccc2C(=O)O)cc1C(=O)O,,,,,-2.759,6.858,-8.104,0.6359,train
CCOC(=O)C1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,,,,,16.3425,73.3357,47.3673,40.8477,train
Cc1nc2ccccc2nc1SCC(=O)N1CCC(C)CC1,,,,,105.933,95.5223,27.1285,-3.8678,train
CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,,,,,10.57,6.663,0.9366,86.7818,train
COc1cnc(SCc2ccc(Cl)cc2)nc1Cl,,,,,83.412,77.2211,53.8323,-6.0124,train
Cc1ccc(N)cc1.O=S(=O)(O)/C(=C\c1ccccc1)c1ccccc1,,,,,28.96,14.77,7.267,11.6715,train
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,,,,,98.4787,97.6512,97.3417,76.3776,train
Cc1ccc(Oc2cc(N3CCOCC3)nc(-c3ccccc3)n2)cc1,,,,,99.0559,99.8743,11.2308,65.7906,train
COc1cccc(-n2ccnc2SCC(=O)Nc2nccs2)c1,,,,,98.7928,73.8422,86.1397,95.1769,train
CCS(=O)(=O)N(C)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,,,,,23.4155,8.716000000000001,15.0515,43.3186,train
CCOc1ccc(-n2c(SCC(=O)Nc3ccccc3C)n[nH]c2=O)cc1,,,,,17.9108,-161.516,12.0957,81.9677,train
CCS(=O)(=O)c1ccc(C(=O)Nc2ccccc2)c(Cl)c1Cl,,,,,37.5784,73.954,43.8571,82.4948,train
CCOc1ccc(N=C2NC(=O)C(CC(=O)O)S2)cc1,,,,,10.5339,15.6809,2.8558,1.2333,train
O=C(O)/C=C\c1c2ccc(=O)c(O)c-2oc2c(O)c(O)ccc12,,,,,19.79,92.93,4.809,22.6793,train
CO/N=C(\C)CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1,,,,,-7.309,-3.028,8.465,24.7826,train
Cc1ccc2c(CC(=O)OCc3cc(=O)n4c(n3)sc3ccccc34)coc2c1,,,,,78.0108,71.9957,31.8786,83.4008,train
O=C1C(=O)c2ccccc2C(O)=C1C(C1=C(O)c2ccccc2C(=O)C1=O)c1ccc(Cl)cc1,,,,,83.88,55.43,22.16,50.8083,train
Cc1ccccc1-c1cncnc1N(C)Cc1ccco1,,,,,65.33,10.82,59.71,93.2604,train
COc1ccccc1COC(=O)Nc1c(C)nn(C)c1Cl,,,,,63.7568,-55.1286,-13.2698,70.9547,train
COC(=O)Cn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,,,,,4.864,50.89,0.9855,88.4342,train
Cc1cnc(CNc2ccnc(-c3ccoc3)n2)cn1,,,,,88.33,-12.61,4.014,44.0675,train
COc1ccc(C(=O)N2CCC3(CCN(Cc4ccc(C#N)cc4)CC3)CC2)cc1,,,,,21.51,36.3,12.82,21.0193,train
Cc1ccccc1-c1ccc2ncnc(N(C)C)c2c1,,,,,104.1,35.11,74.49,74.6049,train
CCOC(=O)c1ccc(N/C(=N\S(=O)(=O)c2ccccc2C)c2ccccc2)cc1,,,,,40.2868,86.5096,41.194,104.541,train
CC(=O)Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1Cc1ccccc1,,,,,15.9933,121.17884,51.2009,94.5884,train
O[C@@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1,,,,,10.54,8.2235,90.53,38.45245,train
N#Cc1cc(-c2ccccc2)cnc1Sc1ccc(Cl)cc1,,,,,85.6473,93.1346,52.7952,44.7242,train
CCNc1ncc2nc(C)c(=O)n(CCc3ccccc3)c2n1,,,,,69.84,5.901,11.87,50.63,train
CC1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,,,,,10.41,6.492,75.12,25.0433,train
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,,,,,24.23,3.325,33.92,17.8011,train
CCC(=O)n1nc(-c2ccc(OC)cc2)nc1N,,,,,110.8,35.1545,3.1711,24.6664,train
COc1ccc(Oc2ncc3ncc(=O)n(Cc4cccc(OC)c4)c3n2)cc1,,,,,77.13,78.69,10.7,92.6931,train
O=C(CCc1ccccc1)Nc1ncn[nH]1,,,,,30.1642,40.4572,0.3849,-3.4605,train
CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,,,,,16.13,-37.78,-6.64,15.0167,train
COc1cccc(-c2ccc3ncnc(NCc4cnc(C)cn4)c3c2)c1,,,,,94.55,22.29,70.8,93.424,train
COc1cccc(OCc2nnc(SCC(=O)NCc3ccco3)n2C)c1,,,,,10.1993,39.2736,15.0098,-12.8079,train
CC(C)(C)C1CCc2c(C(=O)N/N=C/c3cccs3)csc2C1,,,,,23.6479,86.5594,-8.7134,-5.3444,train
COCC(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)CC1,,,,,-7.057,-8.867,-2.19,-4.724,train
O=[N+]([O-])c1ccc(Cl)c(CNc2ncnc3c2ncn3[C@@H]2CCCCO2)c1,,,,,64.47,-15.74,10.69,-3.9981,train
O=C1C2C3C=CC(C3)C2C(=O)N1/N=C/c1cn(Cc2ccc(F)cc2)c2ccccc12,,,,,24.6053,27.3705,15.5548,97.776,train
Cc1cc(NC(=O)c2c([N+](=O)[O-])cnn2C)no1,,,,,10.1683,43.451,-20.3902,93.0373,train
CCn1c(Cc2ccccc2)nnc1SCC(=O)NC(C)(C)C,,,,,26.9048,41.785,-1.8467,81.7354,train
Cc1[nH]c2ccccc2c1-c1cc(-c2cc(-c3c(C)[nH]c4ccccc34)on2)no1,,,,,86.47,-54.78,-5.278,5.3814,train
CC(=O)N1CCC2(CCCN(Cc3ccc(C#N)cc3)C2)CC1,,,,,-2.91,-1.062,4.237,26.6915,train
Cc1cccc(C(=O)Nc2cccc(OC(=O)c3cccc(C)c3)c2)c1,,,,,80.3535,107.549,5.3972,76.9582,train
Cl.NCCCCCc1nnc(SCc2ccccc2Cl)o1,,,,,74.1186,54.2253,84.1,28.1408,train
Cc1cc(NCCO)c2ccccc2n1.Cl,,,,,24.6096,11.4891,40.9943,18.1753,train
CCOC(=O)C1CCCN(C(=O)CSCc2ccccc2)C1,,,,,15.5107,78.8143,43.5896,68.7902,train
CCOc1ccccc1OCC(=O)Nc1ccc(Cl)cc1Cl,,,,,65.442,-32.5378,6.2018,2.0236,train
COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)Nc2nc(C)c(C(C)=O)s2)cc1,,,,,36.6026,63.575,11.7629,49.1139,train
CCC(C#CCN1CCCCC1)(CC)OCCC#N,,,,,28.0815,38.8966,15.271,12.8882,train
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)N2CCCCC2)cc1,,,,,4.444,76.29,29.51,82.7336,train
CC12CN3CC(C)(CN(C1)C31CCSCC1)C2=O,,,,,32.1412,7.6578,17.0779,2.7351,train
