inchikey,isoform,max_response,n_replicates_eff
MWYRGSGWTGXQSM-UHFFFAOYSA-N,CYP2C9,294.701,1
MWYRGSGWTGXQSM-UHFFFAOYSA-N,CYP2D6,-33.676,1
MWYRGSGWTGXQSM-UHFFFAOYSA-N,CYP3A4,-65.9967,1
MWZUOYNCJNKSOW-UHFFFAOYSA-N,CYP1A2,-116.9,1
MWZUOYNCJNKSOW-UHFFFAOYSA-N,CYP2C9,-2.36,1
MWZUOYNCJNKSOW-UHFFFAOYSA-N,CYP2D6,-9.824,1
MWZUOYNCJNKSOW-UHFFFAOYSA-N,CYP3A4,-44.1892,1
MWZWHCLVRKJORL-UHFFFAOYSA-N,CYP1A2,-9.125,1
MWZWHCLVRKJORL-UHFFFAOYSA-N,CYP2C9,-1.267,1
MWZWHCLVRKJORL-UHFFFAOYSA-N,CYP2D6,7.412,1
MWZWHCLVRKJORL-UHFFFAOYSA-N,CYP3A4,-4.5126,1
MXAWWWLKTMPTOC-UHFFFAOYSA-N,CYP1A2,-54.3028,1
MXAWWWLKTMPTOC-UHFFFAOYSA-N,CYP2C9,-16.8715,1
MXAWWWLKTMPTOC-UHFFFAOYSA-N,CYP2D6,-24.4538,1
MXAWWWLKTMPTOC-UHFFFAOYSA-N,CYP3A4,-11.4562,1
MXBCQLLLJGRMJI-UHFFFAOYSA-N,CYP1A2,1.136,1
MXBCQLLLJGRMJI-UHFFFAOYSA-N,CYP2C9,-8.177,1
MXBCQLLLJGRMJI-UHFFFAOYSA-N,CYP2D6,11.9,1
MXBCQLLLJGRMJI-UHFFFAOYSA-N,CYP3A4,-4.5646,1
MXBNXBMVIBIEQE-UHFFFAOYSA-N,CYP1A2,-112.5,1
MXBNXBMVIBIEQE-UHFFFAOYSA-N,CYP2C9,9.594,1
MXBNXBMVIBIEQE-UHFFFAOYSA-N,CYP2D6,-56.99,1
MXBNXBMVIBIEQE-UHFFFAOYSA-N,CYP3A4,-2.1771,1
MXDMNWAHROTMFX-DNEYINIBSA-N,CYP1A2,-6.099,1
MXDMNWAHROTMFX-DNEYINIBSA-N,CYP2C9,-8.788,1
MXDMNWAHROTMFX-DNEYINIBSA-N,CYP2D6,-4.692,1
MXDMNWAHROTMFX-DNEYINIBSA-N,CYP3A4,-9.8972,1
MXEFWCFPCLDOOG-UHFFFAOYSA-N,CYP1A2,-94.74,1
MXEFWCFPCLDOOG-UHFFFAOYSA-N,CYP2C9,-5.078,1
MXEFWCFPCLDOOG-UHFFFAOYSA-N,CYP2D6,-94.33,1
MXEFWCFPCLDOOG-UHFFFAOYSA-N,CYP3A4,-33.4666,1
MXHZPMJKPTYEAE-UHFFFAOYSA-N,CYP1A2,-16.4596,1
MXHZPMJKPTYEAE-UHFFFAOYSA-N,CYP2C9,-121.155,1
MXHZPMJKPTYEAE-UHFFFAOYSA-N,CYP2D6,-70.2654,1
MXHZPMJKPTYEAE-UHFFFAOYSA-N,CYP3A4,-106.074,1
MXIDOEIMYNLTRM-UHFFFAOYSA-N,CYP1A2,-109.4,1
MXIDOEIMYNLTRM-UHFFFAOYSA-N,CYP2C9,-17.6,1
MXIDOEIMYNLTRM-UHFFFAOYSA-N,CYP2D6,-32.42,1
MXIDOEIMYNLTRM-UHFFFAOYSA-N,CYP3A4,-87.492,1
MXIWXHVXCBUHOM-SFHVURJKSA-N,CYP1A2,-80.09,1
MXIWXHVXCBUHOM-SFHVURJKSA-N,CYP2C9,-55.76,1
MXIWXHVXCBUHOM-SFHVURJKSA-N,CYP2D6,-29.99,1
MXIWXHVXCBUHOM-SFHVURJKSA-N,CYP3A4,-97.1333,1
MXJKPHBQKRYONY-FQEVSTJZSA-N,CYP1A2,-36.87,1
MXJKPHBQKRYONY-FQEVSTJZSA-N,CYP2C9,-63.52,1
MXJKPHBQKRYONY-FQEVSTJZSA-N,CYP2D6,-63.06,1
MXJKPHBQKRYONY-FQEVSTJZSA-N,CYP3A4,-96.9343,1
MXJWRABVEGLYDG-UHFFFAOYSA-N,CYP1A2,-77.64,1
MXJWRABVEGLYDG-UHFFFAOYSA-N,CYP2C9,-15.58,1
MXJWRABVEGLYDG-UHFFFAOYSA-N,CYP2D6,-48.28,1
MXJWRABVEGLYDG-UHFFFAOYSA-N,CYP3A4,-17.8591,1
MXKJSOMQCBHQQL-UHFFFAOYSA-N,CYP1A2,-6.154,1
MXKJSOMQCBHQQL-UHFFFAOYSA-N,CYP2C9,-2.718,1
MXKJSOMQCBHQQL-UHFFFAOYSA-N,CYP2D6,10.38,1
MXKJSOMQCBHQQL-UHFFFAOYSA-N,CYP3A4,-18.5398,1
MXKVCRCITFDJEW-UHFFFAOYSA-N,CYP1A2,-14.3677,1
MXKVCRCITFDJEW-UHFFFAOYSA-N,CYP2C9,-107.563,1
MXKVCRCITFDJEW-UHFFFAOYSA-N,CYP2D6,-10.284,1
MXKVCRCITFDJEW-UHFFFAOYSA-N,CYP3A4,-71.9958,1
MXLXDMHTXNZALQ-UHFFFAOYSA-N,CYP1A2,-96.73,1
MXLXDMHTXNZALQ-UHFFFAOYSA-N,CYP2C9,-0.1365,1
MXLXDMHTXNZALQ-UHFFFAOYSA-N,CYP2D6,-46.21,1
MXLXDMHTXNZALQ-UHFFFAOYSA-N,CYP3A4,-59.7919,1
MXMVIVWJZGWYJN-UHFFFAOYSA-N,CYP1A2,-52.9644,1
MXMVIVWJZGWYJN-UHFFFAOYSA-N,CYP2C9,-53.548,1
MXMVIVWJZGWYJN-UHFFFAOYSA-N,CYP2D6,-1.6891,1
MXMVIVWJZGWYJN-UHFFFAOYSA-N,CYP3A4,-86.6411,1
MXOQHTMAVINRAR-UHFFFAOYSA-N,CYP1A2,-53.9559,1
MXOQHTMAVINRAR-UHFFFAOYSA-N,CYP2C9,-64.9829,1
MXOQHTMAVINRAR-UHFFFAOYSA-N,CYP2D6,-20.3933,1
MXOQHTMAVINRAR-UHFFFAOYSA-N,CYP3A4,-50.3044,1
MXOUPSVVAIWFKQ-UHFFFAOYSA-N,CYP1A2,-16.63,1
MXOUPSVVAIWFKQ-UHFFFAOYSA-N,CYP2C9,12.75,1
MXOUPSVVAIWFKQ-UHFFFAOYSA-N,CYP2D6,16.8,1
MXOUPSVVAIWFKQ-UHFFFAOYSA-N,CYP3A4,-2.2381,1
MXPRFFFCRFBOPX-UHFFFAOYSA-N,CYP1A2,-92.11,1
MXPRFFFCRFBOPX-UHFFFAOYSA-N,CYP2C9,-1.301,1
MXPRFFFCRFBOPX-UHFFFAOYSA-N,CYP2D6,-52.39,1
MXPRFFFCRFBOPX-UHFFFAOYSA-N,CYP3A4,-67.868,1
MXPZQOASVNHSMY-UHFFFAOYSA-N,CYP1A2,-10.7141,1
MXPZQOASVNHSMY-UHFFFAOYSA-N,CYP2C9,-87.1505,1
MXPZQOASVNHSMY-UHFFFAOYSA-N,CYP2D6,0.0819,1
MXPZQOASVNHSMY-UHFFFAOYSA-N,CYP3A4,-35.2385,1
MXQALTYOKYPNLT-UHFFFAOYSA-N,CYP1A2,-88.4604,1
MXQALTYOKYPNLT-UHFFFAOYSA-N,CYP2C9,-37.8427,1
MXQALTYOKYPNLT-UHFFFAOYSA-N,CYP2D6,5.9251,1
MXQALTYOKYPNLT-UHFFFAOYSA-N,CYP3A4,-39.1499,1
MXQKCNCLQIHHJA-UHFFFAOYSA-N,CYP1A2,-42.82,1
MXQKCNCLQIHHJA-UHFFFAOYSA-N,CYP2C9,30.69,1
MXQKCNCLQIHHJA-UHFFFAOYSA-N,CYP2D6,-85.17,1
MXQKCNCLQIHHJA-UHFFFAOYSA-N,CYP3A4,-11.6464,1
MXQUKIZRBBXJKC-VDWVSUNTSA-N,CYP1A2,-5.057500000000001,2
MXQUKIZRBBXJKC-VDWVSUNTSA-N,CYP2C9,-15.999,2
MXQUKIZRBBXJKC-VDWVSUNTSA-N,CYP2D6,-1.2850000000000001,2
MXQUKIZRBBXJKC-VDWVSUNTSA-N,CYP3A4,-79.87835000000001,2
MXRRRHLOBKCNDG-UHFFFAOYSA-N,CYP1A2,-112.4,1
MXRRRHLOBKCNDG-UHFFFAOYSA-N,CYP2C9,-13.53,1
MXRRRHLOBKCNDG-UHFFFAOYSA-N,CYP2D6,-27.96,1
MXRRRHLOBKCNDG-UHFFFAOYSA-N,CYP3A4,-67.9356,1
MXWICZOXPUWAHY-OAHLLOKOSA-N,CYP1A2,-41.99,1
MXWICZOXPUWAHY-OAHLLOKOSA-N,CYP2C9,21.75,1
MXWICZOXPUWAHY-OAHLLOKOSA-N,CYP2D6,-10.13,1
MXWICZOXPUWAHY-OAHLLOKOSA-N,CYP3A4,-17.2639,1
MXXFGUWONXBGDS-UHFFFAOYSA-N,CYP1A2,-21.73,1
MXXFGUWONXBGDS-UHFFFAOYSA-N,CYP2C9,-28.27,1
MXXFGUWONXBGDS-UHFFFAOYSA-N,CYP2D6,0.4777,1
MXXFGUWONXBGDS-UHFFFAOYSA-N,CYP3A4,20.5317,1
MXXWOMGUGJBKIW-PORYWJCVSA-N,CYP1A2,-103.7,1
MXXWOMGUGJBKIW-PORYWJCVSA-N,CYP2C9,-34.7,1
MXXWOMGUGJBKIW-PORYWJCVSA-N,CYP2D6,-23.14,1
MXXWOMGUGJBKIW-PORYWJCVSA-N,CYP3A4,-88.2229,1
MXYUKLILVYORSK-ACRUOGEOSA-N,CYP1A2,-64.27,1
MXYUKLILVYORSK-ACRUOGEOSA-N,CYP2C9,-7.251,1
MXYUKLILVYORSK-ACRUOGEOSA-N,CYP2D6,-63.1,1
MXYUKLILVYORSK-ACRUOGEOSA-N,CYP3A4,-6.7743,1
MXYUKLILVYORSK-NJDAHSKKSA-N,CYP1A2,-30.705,2
MXYUKLILVYORSK-NJDAHSKKSA-N,CYP2C9,9.8635,2
MXYUKLILVYORSK-NJDAHSKKSA-N,CYP2D6,-89.02000000000001,2
MXYUKLILVYORSK-NJDAHSKKSA-N,CYP3A4,-5.08605,2
MYCFDOUMFUPKEF-UHFFFAOYSA-N,CYP1A2,6.189,1
MYCFDOUMFUPKEF-UHFFFAOYSA-N,CYP2C9,22.22,1
MYCFDOUMFUPKEF-UHFFFAOYSA-N,CYP2D6,2.507,1
MYCFDOUMFUPKEF-UHFFFAOYSA-N,CYP3A4,-9.5789,1
MYCHZEKMMVYRBP-UHFFFAOYSA-N,CYP1A2,-67.3019,1
MYCHZEKMMVYRBP-UHFFFAOYSA-N,CYP2C9,-49.0211,1
MYCHZEKMMVYRBP-UHFFFAOYSA-N,CYP2D6,-17.455,1
MYCHZEKMMVYRBP-UHFFFAOYSA-N,CYP3A4,-35.0556,1
MYDMWESTDPJANS-ZCFIWIBFSA-N,CYP1A2,-30.060000000000002,2
MYDMWESTDPJANS-ZCFIWIBFSA-N,CYP2C9,3.5732,2
MYDMWESTDPJANS-ZCFIWIBFSA-N,CYP2D6,2.5124999999999997,2
MYDMWESTDPJANS-ZCFIWIBFSA-N,CYP3A4,-8.9576,2
MYDQEPXTTMQSHN-UHFFFAOYSA-N,CYP1A2,-114.2,1
MYDQEPXTTMQSHN-UHFFFAOYSA-N,CYP2C9,4.015,1
MYDQEPXTTMQSHN-UHFFFAOYSA-N,CYP2D6,-69.7,1
MYDQEPXTTMQSHN-UHFFFAOYSA-N,CYP3A4,-73.6433,1
MYEJFUXQJGHEQK-JURRNATDSA-N,CYP1A2,-2.135,1
MYEJFUXQJGHEQK-JURRNATDSA-N,CYP2C9,24.75,1
MYEJFUXQJGHEQK-JURRNATDSA-N,CYP2D6,4.868,1
MYEJFUXQJGHEQK-JURRNATDSA-N,CYP3A4,0.8868,1
MYEJTRVASCARKF-PQMRNFDNSA-N,CYP1A2,-5.448,1
MYEJTRVASCARKF-PQMRNFDNSA-N,CYP2C9,5.901,1
MYEJTRVASCARKF-PQMRNFDNSA-N,CYP2D6,-18.62,1
MYEJTRVASCARKF-PQMRNFDNSA-N,CYP3A4,-0.7041,1
MYGRNVSPDPGELJ-UHFFFAOYSA-N,CYP1A2,-56.4575,1
MYGRNVSPDPGELJ-UHFFFAOYSA-N,CYP2C9,-36.5035,1
MYGRNVSPDPGELJ-UHFFFAOYSA-N,CYP2D6,4.0178,1
MYGRNVSPDPGELJ-UHFFFAOYSA-N,CYP3A4,2.352,1
MYGYHBKWPSVDIW-UHFFFAOYSA-N,CYP1A2,-67.3155,1
MYGYHBKWPSVDIW-UHFFFAOYSA-N,CYP2C9,-29.7029,1
MYGYHBKWPSVDIW-UHFFFAOYSA-N,CYP2D6,3.5966,1
MYGYHBKWPSVDIW-UHFFFAOYSA-N,CYP3A4,-10.8917,1
MYHHVTMSAVBSOB-UHFFFAOYSA-N,CYP1A2,-10.39,1
MYHHVTMSAVBSOB-UHFFFAOYSA-N,CYP2C9,-20.29,1
MYHHVTMSAVBSOB-UHFFFAOYSA-N,CYP2D6,-5.592,1
MYHHVTMSAVBSOB-UHFFFAOYSA-N,CYP3A4,-9.7164,1
MYIUZWKRLJAZPW-QWFQEAHRSA-N,CYP1A2,-72.1367,1
MYIUZWKRLJAZPW-QWFQEAHRSA-N,CYP2C9,-76.9697,1
MYIUZWKRLJAZPW-QWFQEAHRSA-N,CYP2D6,-2.9277,1
MYIUZWKRLJAZPW-QWFQEAHRSA-N,CYP3A4,-13.2844,1
MYJVDRFEVRMNKU-CYNROAEGSA-N,CYP1A2,1.98,1
MYJVDRFEVRMNKU-CYNROAEGSA-N,CYP2C9,10.32,1
MYJVDRFEVRMNKU-CYNROAEGSA-N,CYP2D6,-54.21,1
MYJVDRFEVRMNKU-CYNROAEGSA-N,CYP3A4,-17.3989,1
MYKOWOGZBMOVBJ-UHFFFAOYSA-N,CYP1A2,-70.62,1
MYKOWOGZBMOVBJ-UHFFFAOYSA-N,CYP2C9,-93.58,1
MYKOWOGZBMOVBJ-UHFFFAOYSA-N,CYP2D6,-70.03,1
MYKOWOGZBMOVBJ-UHFFFAOYSA-N,CYP3A4,-14.4735,1
MYLSXSXFQSHOJO-UHFFFAOYSA-N,CYP1A2,-120.3,1
MYLSXSXFQSHOJO-UHFFFAOYSA-N,CYP2C9,-11.5,1
MYLSXSXFQSHOJO-UHFFFAOYSA-N,CYP2D6,-0.2211,1
MYLSXSXFQSHOJO-UHFFFAOYSA-N,CYP3A4,-87.4885,1
MYNBDRGQYBNWEN-UHFFFAOYSA-N,CYP1A2,-53.44,1
MYNBDRGQYBNWEN-UHFFFAOYSA-N,CYP2C9,-0.5067,1
MYNBDRGQYBNWEN-UHFFFAOYSA-N,CYP2D6,-55.11,1
MYNBDRGQYBNWEN-UHFFFAOYSA-N,CYP3A4,-45.4191,1
MYNRELUCFAQMFC-LOKDSWTASA-N,CYP1A2,-6.898,1
MYNRELUCFAQMFC-LOKDSWTASA-N,CYP2C9,26.24,1
MYNRELUCFAQMFC-LOKDSWTASA-N,CYP2D6,2.359,1
MYNRELUCFAQMFC-LOKDSWTASA-N,CYP3A4,-24.2442,1
MYOBEBDVOCXGBI-LICLKQGHSA-N,CYP1A2,-83.0301,1
MYOBEBDVOCXGBI-LICLKQGHSA-N,CYP2C9,-126.036,1
MYOBEBDVOCXGBI-LICLKQGHSA-N,CYP2D6,-9.9933,1
MYOBEBDVOCXGBI-LICLKQGHSA-N,CYP3A4,-77.1831,1
MYOCHEYTNYRZMV-UHFFFAOYSA-N,CYP1A2,-108.8,1
MYOCHEYTNYRZMV-UHFFFAOYSA-N,CYP2C9,0.7196,1
MYOCHEYTNYRZMV-UHFFFAOYSA-N,CYP2D6,-82.9,1
MYOCHEYTNYRZMV-UHFFFAOYSA-N,CYP3A4,-15.1764,1
MYPWTNXKXQLTLU-UHFFFAOYSA-N,CYP1A2,-108.2,1
MYPWTNXKXQLTLU-UHFFFAOYSA-N,CYP2C9,-53.69,1
MYPWTNXKXQLTLU-UHFFFAOYSA-N,CYP2D6,-8.895,1
MYPWTNXKXQLTLU-UHFFFAOYSA-N,CYP3A4,-22.0786,1
MYPYJXKWCTUITO-LFBBWDHDSA-N,CYP1A2,6.622,1
MYPYJXKWCTUITO-LFBBWDHDSA-N,CYP2C9,-8.663,1
MYPYJXKWCTUITO-LFBBWDHDSA-N,CYP2D6,-8.101,1
MYPYJXKWCTUITO-LFBBWDHDSA-N,CYP3A4,-31.606,1
MYPYJXKWCTUITO-ONXCWHFOSA-N,CYP1A2,2.811,1
MYPYJXKWCTUITO-ONXCWHFOSA-N,CYP2C9,10.79,1
MYPYJXKWCTUITO-ONXCWHFOSA-N,CYP2D6,2.587,1
MYPYJXKWCTUITO-ONXCWHFOSA-N,CYP3A4,-2.776,1
MYRYEHQHXYLMED-UHFFFAOYSA-N,CYP1A2,-33.85,1
MYRYEHQHXYLMED-UHFFFAOYSA-N,CYP2C9,10.07,1
MYRYEHQHXYLMED-UHFFFAOYSA-N,CYP2D6,-41.39,1
MYRYEHQHXYLMED-UHFFFAOYSA-N,CYP3A4,-28.2332,1
MYSNTDIGGVKBLS-UHFFFAOYSA-N,CYP1A2,0.3529,1
MYSNTDIGGVKBLS-UHFFFAOYSA-N,CYP2C9,-102.367,1
MYSNTDIGGVKBLS-UHFFFAOYSA-N,CYP2D6,-48.1134,1
MYSNTDIGGVKBLS-UHFFFAOYSA-N,CYP3A4,-36.9216,1
MYSVAMSHUDWLHE-UHFFFAOYSA-N,CYP1A2,-12.93,1
MYSVAMSHUDWLHE-UHFFFAOYSA-N,CYP2C9,3.854,1
MYSVAMSHUDWLHE-UHFFFAOYSA-N,CYP2D6,-17.33,1
MYSVAMSHUDWLHE-UHFFFAOYSA-N,CYP3A4,98.7359,1
MYSWGUAQZAJSOK-UHFFFAOYSA-N,CYP1A2,-24.09,1
MYSWGUAQZAJSOK-UHFFFAOYSA-N,CYP2C9,34.24,1
MYSWGUAQZAJSOK-UHFFFAOYSA-N,CYP2D6,10.53,1
MYSWGUAQZAJSOK-UHFFFAOYSA-N,CYP3A4,-9.0602,1
MYSZXLKPBZANPW-UHFFFAOYSA-N,CYP1A2,-27.934,1
MYSZXLKPBZANPW-UHFFFAOYSA-N,CYP2C9,-24.314,1
MYSZXLKPBZANPW-UHFFFAOYSA-N,CYP2D6,-26.4472,1
MYSZXLKPBZANPW-UHFFFAOYSA-N,CYP3A4,-52.6637,1
MYTHNDKCZXMZFF-UHFFFAOYSA-N,CYP1A2,-38.7494,1
MYTHNDKCZXMZFF-UHFFFAOYSA-N,CYP2C9,-23.7079,1
MYTHNDKCZXMZFF-UHFFFAOYSA-N,CYP2D6,-20.6926,1
MYTHNDKCZXMZFF-UHFFFAOYSA-N,CYP3A4,-53.3967,1
MYTRQYCYPXKAQI-UHFFFAOYSA-N,CYP1A2,-18.5852,1
MYTRQYCYPXKAQI-UHFFFAOYSA-N,CYP2C9,-86.6731,1
MYTRQYCYPXKAQI-UHFFFAOYSA-N,CYP2D6,-11.687,1
MYTRQYCYPXKAQI-UHFFFAOYSA-N,CYP3A4,-3.6195,1
MYTYPCVMOVFOTH-UHFFFAOYSA-N,CYP1A2,-22.58,1
MYTYPCVMOVFOTH-UHFFFAOYSA-N,CYP2C9,10.87,1
MYTYPCVMOVFOTH-UHFFFAOYSA-N,CYP2D6,-58.96,1
MYTYPCVMOVFOTH-UHFFFAOYSA-N,CYP3A4,-15.1121,1
MYUGZUAHSOWGTR-UHFFFAOYSA-N,CYP1A2,-83.4376,1
MYUGZUAHSOWGTR-UHFFFAOYSA-N,CYP2C9,-22.2501,1
MYUGZUAHSOWGTR-UHFFFAOYSA-N,CYP2D6,-7.308,1
MYUGZUAHSOWGTR-UHFFFAOYSA-N,CYP3A4,-12.3028,1
MYVDCKYDAGPECN-UHFFFAOYSA-N,CYP1A2,-56.9755,1
MYVDCKYDAGPECN-UHFFFAOYSA-N,CYP2C9,-63.475,1
MYVDCKYDAGPECN-UHFFFAOYSA-N,CYP2D6,-62.8179,1
MYVDCKYDAGPECN-UHFFFAOYSA-N,CYP3A4,-75.6636,1
MYWBEGOUWKJCEB-UHFFFAOYSA-N,CYP1A2,-73.8519,1
MYWBEGOUWKJCEB-UHFFFAOYSA-N,CYP2C9,-25.6903,1
MYWBEGOUWKJCEB-UHFFFAOYSA-N,CYP2D6,-4.1692,1
MYWBEGOUWKJCEB-UHFFFAOYSA-N,CYP3A4,26.9646,1
MYWSNMYFEXILSQ-UHFFFAOYSA-N,CYP1A2,-27.09,1
MYWSNMYFEXILSQ-UHFFFAOYSA-N,CYP2C9,-18.83,1
MYWSNMYFEXILSQ-UHFFFAOYSA-N,CYP2D6,8.148,1
MYWSNMYFEXILSQ-UHFFFAOYSA-N,CYP3A4,1.8697,1
MYXBMYBGVJKMLV-UHFFFAOYSA-N,CYP1A2,-63.3346,1
MYXBMYBGVJKMLV-UHFFFAOYSA-N,CYP2C9,248.856,1
MYXBMYBGVJKMLV-UHFFFAOYSA-N,CYP2D6,5.114,1
MYXBMYBGVJKMLV-UHFFFAOYSA-N,CYP3A4,-38.7991,1
MYYZFXSOMBJRBZ-UHFFFAOYSA-N,CYP1A2,-64.8152,1
MYYZFXSOMBJRBZ-UHFFFAOYSA-N,CYP2C9,-0.0429,1
MYYZFXSOMBJRBZ-UHFFFAOYSA-N,CYP2D6,9.4279,1
MYYZFXSOMBJRBZ-UHFFFAOYSA-N,CYP3A4,1.0499,1
MZCKZCYQTUGAAX-UHFFFAOYSA-N,CYP1A2,-29.989,1
MZCKZCYQTUGAAX-UHFFFAOYSA-N,CYP2C9,-64.7031,1
MZCKZCYQTUGAAX-UHFFFAOYSA-N,CYP2D6,23.9834,1
MZCKZCYQTUGAAX-UHFFFAOYSA-N,CYP3A4,-24.8065,1
MZCLYBDKDWSFAW-HNNXBMFYSA-N,CYP1A2,30.4,1
MZCLYBDKDWSFAW-HNNXBMFYSA-N,CYP2C9,50.98,1
MZCLYBDKDWSFAW-HNNXBMFYSA-N,CYP2D6,27.02,1
MZCLYBDKDWSFAW-HNNXBMFYSA-N,CYP3A4,-81.3238,1
MZCXIHXHEKIKSQ-UHFFFAOYSA-N,CYP1A2,-79.45,1
MZCXIHXHEKIKSQ-UHFFFAOYSA-N,CYP2C9,-54.63,1
MZCXIHXHEKIKSQ-UHFFFAOYSA-N,CYP2D6,-6.84,1
MZCXIHXHEKIKSQ-UHFFFAOYSA-N,CYP3A4,-34.9424,1
MZDORSSHNSEDHI-ZDLGFXPLSA-N,CYP1A2,-92.5227,1
MZDORSSHNSEDHI-ZDLGFXPLSA-N,CYP2C9,-103.69,1
MZDORSSHNSEDHI-ZDLGFXPLSA-N,CYP2D6,-46.3354,1
MZDORSSHNSEDHI-ZDLGFXPLSA-N,CYP3A4,-73.0738,1
MZDWKTUOMIQWKM-UHFFFAOYSA-N,CYP1A2,-7.1947,1
MZDWKTUOMIQWKM-UHFFFAOYSA-N,CYP2C9,-16.2864,1
MZDWKTUOMIQWKM-UHFFFAOYSA-N,CYP2D6,-83.4206,1
MZDWKTUOMIQWKM-UHFFFAOYSA-N,CYP3A4,-44.6173,1
MZDYABXXPZNUCT-NRFANRHFSA-N,CYP1A2,-46.72,1
MZDYABXXPZNUCT-NRFANRHFSA-N,CYP2C9,47.94,1
MZDYABXXPZNUCT-NRFANRHFSA-N,CYP2D6,-77.19,1
MZDYABXXPZNUCT-NRFANRHFSA-N,CYP3A4,-46.4109,1
MZGOEXSOTHMOPA-UHFFFAOYSA-N,CYP1A2,-36.56,1
MZGOEXSOTHMOPA-UHFFFAOYSA-N,CYP2C9,11.91,1
MZGOEXSOTHMOPA-UHFFFAOYSA-N,CYP2D6,-16.98,1
MZGOEXSOTHMOPA-UHFFFAOYSA-N,CYP3A4,-26.8785,1
MZHBHZNZXIRSHI-UHFFFAOYSA-N,CYP1A2,-26.7279,1
MZHBHZNZXIRSHI-UHFFFAOYSA-N,CYP2C9,-134.063,1
MZHBHZNZXIRSHI-UHFFFAOYSA-N,CYP2D6,-84.3347,1
MZHBHZNZXIRSHI-UHFFFAOYSA-N,CYP3A4,-76.8081,1
MZHPXSAAXMLFON-UHFFFAOYSA-N,CYP1A2,-72.0478,1
MZHPXSAAXMLFON-UHFFFAOYSA-N,CYP2C9,-41.3127,1
MZHPXSAAXMLFON-UHFFFAOYSA-N,CYP2D6,-71.4801,1
MZHPXSAAXMLFON-UHFFFAOYSA-N,CYP3A4,-97.4334,1
MZHXYVMEVBEFAL-DHICTHMZSA-N,CYP1A2,-15.77,1
MZHXYVMEVBEFAL-DHICTHMZSA-N,CYP2C9,-2.758,1
MZHXYVMEVBEFAL-DHICTHMZSA-N,CYP2D6,10.08,1
MZHXYVMEVBEFAL-DHICTHMZSA-N,CYP3A4,-1.6236,1
MZJUMUKBAFVSPJ-UHFFFAOYSA-N,CYP1A2,-87.832,1
MZJUMUKBAFVSPJ-UHFFFAOYSA-N,CYP2C9,-86.7428,1
MZJUMUKBAFVSPJ-UHFFFAOYSA-N,CYP2D6,-81.8415,1
MZJUMUKBAFVSPJ-UHFFFAOYSA-N,CYP3A4,-93.6733,1
MZOPWQKISXCCTP-UHFFFAOYSA-N,CYP1A2,-71.87,1
MZOPWQKISXCCTP-UHFFFAOYSA-N,CYP2C9,-92.03,1
MZOPWQKISXCCTP-UHFFFAOYSA-N,CYP2D6,-11.63,1
MZOPWQKISXCCTP-UHFFFAOYSA-N,CYP3A4,-77.193,1
MZPAIAIQWSLVAU-SANMLTNESA-N,CYP1A2,-44.45,1
MZPAIAIQWSLVAU-SANMLTNESA-N,CYP2C9,-14.35,1
MZPAIAIQWSLVAU-SANMLTNESA-N,CYP2D6,-66.66,1
MZPAIAIQWSLVAU-SANMLTNESA-N,CYP3A4,-52.7574,1
MZTBSNRMAPZWRT-UHFFFAOYSA-N,CYP1A2,-1.691,1
MZTBSNRMAPZWRT-UHFFFAOYSA-N,CYP2C9,-4.599,1
MZTBSNRMAPZWRT-UHFFFAOYSA-N,CYP2D6,7.437,1
MZTBSNRMAPZWRT-UHFFFAOYSA-N,CYP3A4,-1.3308,1
MZTHCPHJPIHVBW-UHFFFAOYSA-N,CYP1A2,-87.42,1
MZTHCPHJPIHVBW-UHFFFAOYSA-N,CYP2C9,-91.83,1
MZTHCPHJPIHVBW-UHFFFAOYSA-N,CYP2D6,-91.77,1
MZTHCPHJPIHVBW-UHFFFAOYSA-N,CYP3A4,-69.6148,1
MZTYHTIOAPBYFN-UHFFFAOYSA-N,CYP1A2,7.789,1
MZTYHTIOAPBYFN-UHFFFAOYSA-N,CYP2C9,-62.3949,1
MZTYHTIOAPBYFN-UHFFFAOYSA-N,CYP2D6,2.5123,1
MZTYHTIOAPBYFN-UHFFFAOYSA-N,CYP3A4,-34.583,1
MZUOITHPELMPIT-UHFFFAOYSA-N,CYP1A2,-78.8385,1
MZUOITHPELMPIT-UHFFFAOYSA-N,CYP2C9,-70.0986,1
MZUOITHPELMPIT-UHFFFAOYSA-N,CYP2D6,-52.5353,1
MZUOITHPELMPIT-UHFFFAOYSA-N,CYP3A4,-67.1119,1
MZXXZRXHRCNTIC-LLVKDONJSA-N,CYP1A2,-13.43,1
MZXXZRXHRCNTIC-LLVKDONJSA-N,CYP2C9,-1.816,1
MZXXZRXHRCNTIC-LLVKDONJSA-N,CYP2D6,7.771,1
MZXXZRXHRCNTIC-LLVKDONJSA-N,CYP3A4,-4.6939,1
MZZYBAIUIOHQLA-USJRQALFSA-N,CYP1A2,-20.9449,1
MZZYBAIUIOHQLA-USJRQALFSA-N,CYP2C9,-50.815,1
MZZYBAIUIOHQLA-USJRQALFSA-N,CYP2D6,-21.2982,1
MZZYBAIUIOHQLA-USJRQALFSA-N,CYP3A4,1.831,1
NABDFGZQIYMXLM-IBGZPJMESA-N,CYP1A2,0.3047,1
NABDFGZQIYMXLM-IBGZPJMESA-N,CYP2C9,16.83,1
