inchikey,Molecule_Name,CYP2D6_pIC50_direct_inhibition,density,weight_unclipped,weight,repeat,fold
FQQWSTJGVMFWSP-UHFFFAOYSA-N,OCNT-2311187,4.6669882,0.7084196791517171,0.2626198735862664,0.2626198735862664,1,4
RQKGJAOIPIKCLP-UHFFFAOYSA-N,OCNT-2311194,5.731684008,0.20547743051564182,0.9054283291258346,0.9054283291258346,1,4
CUCVKSLIXCMJHH-UHFFFAOYSA-N,OCNT-2311202,2.894404565,0.018223691576343883,10.208968133896203,5.0,1,4
UFZXKFNSSITYNQ-UHFFFAOYSA-N,OCNT-2311206,4.139846377,0.3043864338853228,0.6112134637870872,0.6112134637870872,1,4
KSBUCCHQYZBHTG-MWLCHTKSSA-N,OCNT-2311212,4.921869408,0.5252867017718562,0.3541781772835568,0.3541781772835568,1,4
VAZPOTJURGQWAP-STQMWFEESA-N,OCNT-2311225,5.129891667,0.4528284250623433,0.41085116633133956,0.41085116633133956,1,4
BKXPEYYJHOGSFC-UHFFFAOYSA-N,OCNT-2311229,4.29559413,0.5651811033684757,0.32917782543687296,0.32917782543687296,1,4
XLDINVXKZGIJLA-CQSZACIVSA-N,OCNT-2311231,5.506812425,0.30867887104179836,0.6027140307885047,0.6027140307885047,1,4
NSDDWAIHNOPGEI-UHFFFAOYSA-N,OCNT-2311233,4.726028418,0.6615039081011233,0.28124563484273,0.28124563484273,1,4
QKXALNDLTVLRJT-UHFFFAOYSA-N,OCNT-2311240,4.628811675,0.7349687101991682,0.25313334296154083,0.25313334296154083,1,4
ZAYCVZAREVWGRL-UHFFFAOYSA-N,OCNT-2311251,4.443785453,0.7462887998672877,0.24929368713282538,0.24929368713282538,1,4
KVYQCPDIBVJAEF-UHFFFAOYSA-N,OCNT-2311253,4.584075165,0.758732272211215,0.24520518422479376,0.24520518422479376,1,4
XWTZBEREGRBWIX-UHFFFAOYSA-N,OCNT-2311256,6.337925372,0.07920854213673065,2.348800793021721,2.348800793021721,1,4
IEFOCOJHMPXMDM-UHFFFAOYSA-N,OCNT-2311260,4.57418723,0.7625691388698408,0.24397143432866156,0.24397143432866156,1,4
DYJBFCKHWTULLQ-UHFFFAOYSA-N,OCNT-2311283,4.5401842,0.7709965869308545,0.24130468245708653,0.24130468245708653,1,4
JSEDCBYKKMTEPF-UHFFFAOYSA-N,OCNT-2311311,4.109968232,0.26130752535872254,0.7119775304191679,0.7119775304191679,1,4
SFUHDXBOFVLCBO-UHFFFAOYSA-N,OCNT-2311312,4.52039321,0.7721148193008947,0.24095520761186842,0.24095520761186842,1,4
OIWLPLPFFSGLSU-UHFFFAOYSA-N,OCNT-2311317,4.358981167,0.6604520157772363,0.2816935706765992,0.2816935706765992,1,4
WCXXKBXIMXJSNI-UHFFFAOYSA-N,OCNT-2311328,4.20435625,0.40889027529131605,0.4550000277025384,0.4550000277025384,1,4
LQKJYHIZCLRVAA-UHFFFAOYSA-N,OCNT-2311336,5.27231291,0.40695153439778814,0.45716767442629047,0.45716767442629047,1,4
QVLONCRSZCBUNW-UHFFFAOYSA-N,OCNT-2311340,4.5844445,0.7585779012948504,0.24525508358110448,0.24525508358110448,1,4
DWNPCXRBSBGYDP-UHFFFAOYSA-N,OCNT-2311344,5.21643483,0.4263666341516581,0.4363500135394538,0.4363500135394538,1,4
DPRJAAMTGOYYQR-UHFFFAOYSA-N,OCNT-2311351,4.66315949,0.7112706781688775,0.261567209636434,0.261567209636434,1,4
UEFZCHIJYQFTCX-UHFFFAOYSA-N,OCNT-2311357,4.348523065,0.6462091376195217,0.2879022838800957,0.2879022838800957,1,4
RTPCLKZZONHISP-XJKSGUPXSA-N,OCNT-2311380,4.346829182,0.6438387796022211,0.288962225449965,0.288962225449965,1,4
DGGJWQMXQGSRJK-UHFFFAOYSA-N,OCNT-2311397,4.48363485,0.7659316970432616,0.24290036213808644,0.24290036213808644,1,4
CSGSWUKYYRUGCP-UHFFFAOYSA-N,OCNT-2311405,4.374424728,0.6801721464092961,0.27352647056631163,0.27352647056631163,1,4
QMRKEPSYABBZAV-UHFFFAOYSA-N,OCNT-2311414,4.303242915,0.5776482333606744,0.32207332393706767,0.32207332393706767,1,4
QHMBPCYPIMUTEB-UHFFFAOYSA-N,OCNT-2311440,5.071021307,0.46974942171560047,0.3960517628853714,0.3960517628853714,1,4
DBUJZAYXHSBDLC-UHFFFAOYSA-N,OCNT-2311450,4.873686128,0.5518408694794658,0.33713538970090756,0.33713538970090756,1,4
HENYWYASSIFTSN-UHFFFAOYSA-N,OCNT-2311473,4.772501642,0.62375972080605,0.29826402760414156,0.29826402760414156,1,4
HHRFLCPEBVMXQA-QWHCGFSZSA-N,OCNT-2311479,5.30587627,0.39434930441324484,0.4717773925369671,0.4717773925369671,1,4
JNCBIXAIBFODBA-UHFFFAOYSA-N,OCNT-2311515,4.844977808,0.5701718666461127,0.3262965036826686,0.3262965036826686,1,4
KUYTWPZELIENHA-UHFFFAOYSA-N,OCNT-2311525,5.563581747,0.2824924190561778,0.6585843514188235,0.6585843514188235,1,4
WNVZWNWYYUTQII-ZDUSSCGKSA-N,OCNT-2311532,5.349687265,0.3769722363123347,0.49352463832562593,0.49352463832562593,1,4
VTQXUFDARAXXEL-UHFFFAOYSA-N,OCNT-2311552,5.09378824,0.463164461225,0.40168256021367915,0.40168256021367915,1,4
UAVCJCBNMRVBKI-UHFFFAOYSA-N,OCNT-2311554,4.706182072,0.6776862039133581,0.27452984214598697,0.27452984214598697,1,4
AVWOIDVOWIXTBD-UHFFFAOYSA-N,OCNT-2311573,4.52971254,0.7719578093404332,0.24100421594776758,0.24100421594776758,1,4
ZEPYVNPXMMPJQB-UHFFFAOYSA-N,OCNT-2311582,4.31534708,0.5969254495904442,0.3116722309502711,0.3116722309502711,1,4
KQWKVPYBDZZQRY-UHFFFAOYSA-N,OCNT-2311590,5.05628105,0.4741189168248286,0.39240173716499255,0.39240173716499255,1,4
XLCKGMINJOIRBQ-UHFFFAOYSA-N,OCNT-2311596,4.34825532,0.6458356113939744,0.28806879537547775,0.28806879537547775,1,4
LECNWKBRWUMOOE-UHFFFAOYSA-N,OCNT-2311600,5.56791799,0.2804725622461061,0.6633272256471151,0.6633272256471151,1,4
GKRCFAAHQZDGMF-UHFFFAOYSA-N,OCNT-2311604,4.443430293,0.7460519719407007,0.2493728233180449,0.2493728233180449,1,4
JISJHJWHBGLITM-UHFFFAOYSA-N,OCNT-2311606,5.3241989,0.387200055943778,0.48048827403026345,0.48048827403026345,1,4
HOLMFESKTOTMDZ-UHFFFAOYSA-N,OCNT-2311610,6.234004677,0.09133383895622153,2.0369787223552835,2.0369787223552835,1,4
GRLLACXBVXPSJS-UHFFFAOYSA-N,OCNT-2311617,5.19713493,0.43260824138695003,0.43005442057318044,0.43005442057318044,1,4
VHKOXEATTOABCX-UHFFFAOYSA-N,OCNT-2311621,5.110498853,0.45838700728234744,0.4058690225271836,0.4058690225271836,1,4
JBQGWNQLFCYYOB-UHFFFAOYSA-N,OCNT-2311626,5.074427922,0.4687539245607431,0.3968928617700327,0.3968928617700327,1,4
DRUFNDFUCMLREO-UHFFFAOYSA-N,OCNT-2311634,5.310218017,0.39267155367717216,0.47379313536371154,0.47379313536371154,1,4
QUGHBKJKLUPSCI-UHFFFAOYSA-N,OCNT-2311636,5.355270962,0.374691260285049,0.496529026172941,0.496529026172941,1,4
AIZGQFSORPYZAE-UHFFFAOYSA-N,OCNT-2311637,4.699461678,0.6831060741199964,0.272351679531642,0.272351679531642,1,4
DUDNRIVARGBEHO-UHFFFAOYSA-N,OCNT-2311638,5.05527136,0.4744225607016685,0.3921505889384511,0.3921505889384511,1,4
XEKMKJZNWPOJIH-UHFFFAOYSA-N,OCNT-2311661,5.45955592,0.3299749199689492,0.5638158397079217,0.5638158397079217,1,4
NNQWXKPJDCMYDO-UHFFFAOYSA-N,OCNT-2311662,4.342548352,0.6377726878945839,0.29171065195504003,0.29171065195504003,1,4
XTHYOHCNADPCDX-UHFFFAOYSA-N,OCNT-2311676,5.146796595,0.44792004195842533,0.41535334246578665,0.41535334246578665,1,4
LGFZDYDQAYBJAH-UHFFFAOYSA-N,OCNT-2311683,5.534866573,0.29580624463448923,0.6289423903634372,0.6289423903634372,1,4
JTFSXVMWHXRSBA-UHFFFAOYSA-N,OCNT-2311687,4.483276883,0.7658161264461425,0.24293701863946232,0.24293701863946232,1,4
YTNJKWXYWVIMPG-SMDDNHRTSA-N,OCNT-2311723,6.5628267,0.05475490427380902,3.3977794145069584,3.3977794145069584,1,4
QPBXRIKKGPQSAW-UHFFFAOYSA-N,OCNT-2311727,4.370195025,0.6749338211915343,0.2756493758994054,0.2756493758994054,1,4
NDYIXONJSDUIQJ-UHFFFAOYSA-N,OCNT-2311745,4.4754199,0.7630036559059361,0.24383249692814468,0.24383249692814468,1,4
OLKFTJZESRFYGM-UHFFFAOYSA-N,OCNT-2311748,4.659826113,0.7137236822037282,0.26066822668740014,0.26066822668740014,1,4
IIVLHBGHMFXEAK-UHFFFAOYSA-N,OCNT-2311751,4.856693532,0.562468033644576,0.33076561769981294,0.33076561769981294,1,4
UTOXMBBBSYRSIE-UHFFFAOYSA-N,OCNT-2311754,6.110516643,0.10601534225806303,1.754888326747798,1.754888326747798,1,4
VAMQGGBIMXSDHD-UHFFFAOYSA-N,OCNT-2311760,5.742236473,0.20098431781959855,0.9256696671818917,0.9256696671818917,1,4
ZQZSFKJELGBYHA-GWCFXTLKSA-N,OCNT-2311765,5.286155895,0.4018349712882497,0.46298878862733667,0.46298878862733667,1,4
PBXCTHXLVRZONA-UHFFFAOYSA-N,OCNT-2311766,6.142876515,0.10198978619942209,1.8241540993239336,1.8241540993239336,1,4
AZPOXMVTZMIAGA-UHFFFAOYSA-N,OCNT-2311777,5.740053708,0.20190763993896194,0.9214365867536763,0.9214365867536763,1,4
OBNHVXTUARWNPW-UHFFFAOYSA-N,OCNT-2311787,4.990114325,0.49596913912328444,0.3751142397966854,0.3751142397966854,1,4
ZMADJKCDAFJXQB-UHFFFAOYSA-N,OCNT-2311790,5.437815505,0.3395821463884133,0.5478647466114117,0.5478647466114117,1,4
ZGKKTJUHLOHJDN-UHFFFAOYSA-N,OCNT-2311801,6.225275585,0.09234169359747961,2.0147463116262934,2.0147463116262934,1,4
QPTDLYRBQHYCLI-UHFFFAOYSA-N,OCNT-2311802,5.268248465,0.408431331505811,0.4555112995345715,0.4555112995345715,1,4
WFPYPYMTLQPEFP-UHFFFAOYSA-N,OCNT-2311804,4.444178672,0.7465497365835291,0.2492065531176185,0.2492065531176185,1,4
ZUCYBEULVWTNIR-UHFFFAOYSA-N,OCNT-2311805,4.56633621,0.7651929952612327,0.24313485321612566,0.24313485321612566,1,4
FVFLRSYMSIUFPX-UHFFFAOYSA-N,OCNT-2311808,4.723302005,0.6637363529738158,0.28029967885785934,0.28029967885785934,1,4
PNNQRGFPPUHDGK-UHFFFAOYSA-N,OCNT-2311816,5.184815087,0.4364757478202966,0.42624381197336264,0.42624381197336264,1,4
BLNYUGFNMDBUFY-UHFFFAOYSA-N,OCNT-2311822,5.34678263,0.37815328639070106,0.49198325991177283,0.49198325991177283,1,4
ADMZMNOHLCCOFV-UHFFFAOYSA-N,OCNT-2311835,6.507839188,0.06016741154078596,3.092123822856034,3.092123822856034,1,4
XKDBOKUXZQQYCO-BZNIZROVSA-N,OCNT-2311844,4.282688477,0.5437253998813952,0.34216736357254973,0.34216736357254973,1,4
AZAQOBMLKLOLHT-UHFFFAOYSA-N,OCNT-2311856,5.451932175,0.33335858343896285,0.5580929840341482,0.5580929840341482,1,4
NUJZSEZNBAAEBL-UHFFFAOYSA-N,OCNT-2311864,4.69579451,0.6860441344354158,0.2711853031699692,0.2711853031699692,1,4
ZNXBZOMGIIFVSP-BRWVUGGUSA-N,OCNT-2311871,4.737936128,0.6517481260972389,0.28545549904211,0.28545549904211,1,4
KWBLDJMJGBSZST-UHFFFAOYSA-N,OCNT-2311875,4.308425095,0.5859734938597744,0.3174974440556669,0.3174974440556669,1,4
OMISETSBIRJDGV-UHFFFAOYSA-N,OCNT-2311890,4.134224525,0.29597689486145246,0.6285797635384192,0.6285797635384192,1,4
CTYKHSITTROELE-UHFFFAOYSA-N,OCNT-2311899,4.410097462,0.7190438550270765,0.25873955431806256,0.25873955431806256,1,4
CAVHMRSMXQUFPI-UHFFFAOYSA-N,OCNT-2311901,4.666809113,0.7085538014381139,0.26257016221949775,0.26257016221949775,1,4
GCVLLZZKLLGWGD-UHFFFAOYSA-N,OCNT-2311905,5.587125647,0.2715054454710154,0.6852351939464456,0.6852351939464456,1,4
SRSBGXOXMZZOHE-UHFFFAOYSA-N,OCNT-2311907,6.2182041,0.09315794101526535,1.9970931576768212,1.9970931576768212,1,4
LVWKFZKZBVNNLM-UHFFFAOYSA-N,OCNT-2311908,4.395510632,0.7043366571781956,0.2641422744205948,0.2641422744205948,1,4
SOPQJUICSFKZMO-UHFFFAOYSA-N,OCNT-2311912,4.611720638,0.7451648209140852,0.24966971247599684,0.24966971247599684,1,4
POPXPEOGVMVBKD-UHFFFAOYSA-N,OCNT-2311913,4.967951262,0.504554209516428,0.36873161114472836,0.36873161114472836,1,4
LLUZHZALVKLRDA-UHFFFAOYSA-N,OCNT-2311918,4.539483525,0.7710862033494204,0.24127663778279324,0.24127663778279324,1,4
NULHLQCVVKOCNB-UHFFFAOYSA-N,OCNT-2311929,4.60632349,0.7481162080243124,0.24868474254310127,0.24868474254310127,1,4
ZYDQDUUDTQHKQC-UHFFFAOYSA-N,OCNT-2311931,5.441293242,0.33805410555270626,0.5503411540607394,0.5503411540607394,1,4
JERSGWYTALKMNY-HNNXBMFYSA-N,OCNT-2311937,4.555822607,0.7680868529529966,0.24221881401768042,0.24221881401768042,1,4
QMPNSZFQZAWABV-UHFFFAOYSA-N,OCNT-2311956,3.568499173,0.03255083103584736,5.7155249394389,5.0,1,4
SIFZUHAWIFVZQI-HIDCPEKUSA-N,OCNT-2311962,5.303545723,0.395245567490891,0.47070758507401855,0.47070758507401855,1,4
GLFWAGLXPAJCLJ-UHFFFAOYSA-N,OCNT-2311971,4.784759337,0.6140980016453864,0.3029566715513918,0.3029566715513918,1,4
XKCNZKKZCLFYSV-UHFFFAOYSA-N,OCNT-2311975,4.563390538,0.7660768174141193,0.2428543487490455,0.2428543487490455,1,4
QNTJQQPXGXEEKN-UHFFFAOYSA-N,OCNT-2311986,4.25698696,0.49986348311754253,0.3721917940965073,0.3721917940965073,1,4
IBMBSHORGDQWHX-UHFFFAOYSA-N,OCNT-2311990,4.257638745,0.5009885110755703,0.37135599414331455,0.37135599414331455,1,4
HITZGPNTSNPGJR-UHFFFAOYSA-N,OCNT-2311994,4.512414655,0.7717095455962335,0.24108174849788377,0.24108174849788377,1,4
FRTQFAFJPFTPEO-UHFFFAOYSA-N,OCNT-2312000,4.793450775,0.6073686838462139,0.3063132682552894,0.3063132682552894,1,4
GNWGHPLDAIGWMQ-UHFFFAOYSA-N,OCNT-2312008,4.379809602,0.6866567065054698,0.270943376540611,0.270943376540611,1,4
HIGSPZJWUVXGQC-UHFFFAOYSA-N,OCNT-2312014,4.945611148,0.5140790688590646,0.36189975016440873,0.36189975016440873,1,4
HFWRDWJSXCWTSK-UHFFFAOYSA-N,OCNT-2312015,5.876646283,0.1520463330165841,1.223607849618806,1.223607849618806,1,4
DPQLVVYCRUDESV-UHFFFAOYSA-N,OCNT-2312020,5.88890636,0.14847430568490724,1.2530456749848216,1.2530456749848216,1,4
RMIAEQXEHITXMI-UHFFFAOYSA-N,OCNT-2312024,4.359444397,0.6610668196822881,0.2814315906435321,0.2814315906435321,1,4
YOHOCEKUXWUVIH-UHFFFAOYSA-N,OCNT-2312038,4.277831247,0.5355344602186796,0.3474007751226278,0.3474007751226278,1,4
BNYASPDIDIDBIM-UHFFFAOYSA-N,OCNT-2312044,4.823458625,0.5850863174494167,0.3179788708713595,0.3179788708713595,1,4
GWGWZENYQVPJAY-UHFFFAOYSA-N,OCNT-2312049,5.294942247,0.3985275778156947,0.46683114780801144,0.46683114780801144,1,4
CBBHOEICYJMTHN-UHFFFAOYSA-N,OCNT-2312062,4.431889395,0.7377660011872478,0.25217357032643795,0.25217357032643795,1,4
ACLZYKQVCOTFGN-UHFFFAOYSA-N,OCNT-2312063,4.714447833,0.6709703916783865,0.2772776398068301,0.2772776398068301,1,4
ZFJMWESNQLDTPA-UHFFFAOYSA-N,OCNT-2312068,4.849254652,0.5673245608867391,0.3279341304985198,0.3279341304985198,1,4
LMIAIOODQVMDQA-WJYNOGRTSA-N,OCNT-2312069,4.475924802,0.7632002993585408,0.24376967192127103,0.24376967192127103,1,4
BVAHASJMMFXKPQ-UHFFFAOYSA-N,OCNT-2312089,5.183713617,0.4368173364413375,0.4259104917870683,0.4259104917870683,1,4
JZBYRXBBUUBFHA-UHFFFAOYSA-N,OCNT-2312094,4.302920408,0.5771267569777794,0.3223643408236754,0.3223643408236754,1,4
IKLPBQRTEKOCPY-UHFFFAOYSA-N,OCNT-2312095,4.548565443,0.7696506840733398,0.24172665656608336,0.24172665656608336,1,4
MMGSKMJCIHSPDP-UHFFFAOYSA-N,OCNT-2312098,4.540271162,0.7709852150019781,0.24130824166890155,0.24130824166890155,1,4
KHDREOIJWQNFMC-UHFFFAOYSA-N,OCNT-2312102,5.381651935,0.363737372440043,0.511481911624339,0.511481911624339,1,4
ZCWNGZGUCNIROI-UHFFFAOYSA-N,OCNT-2312104,5.763478648,0.19217723383708007,0.968091187859269,0.968091187859269,1,4
HHIHXISXZRVHTG-UHFFFAOYSA-N,OCNT-2312108,5.162601472,0.44324269122695836,0.4197363888163576,0.4197363888163576,1,4
FCVXGURMAPSXMN-UHFFFAOYSA-N,OCNT-2312113,4.86034967,0.560126311999545,0.33214845044629593,0.33214845044629593,1,4
YIBXSPOOLBWSFH-UHFFFAOYSA-N,OCNT-2312140,6.384082805,0.07380800207817538,2.5206628190232485,2.5206628190232485,1,4
XHXKXOXLVFVKSG-UHFFFAOYSA-N,OCNT-2312148,6.631293675,0.04860550509417959,3.8276546293338667,3.8276546293338667,1,4
BSZDMDOEKJWWEI-UHFFFAOYSA-N,OCNT-2312150,4.658237105,0.7148830078446626,0.26024550107263594,0.26024550107263594,1,4
BJPQOWBRTLGZDQ-UHFFFAOYSA-N,OCNT-2312156,5.495574588,0.31379036064522764,0.5928961176573251,0.5928961176573251,1,4
SANLPAJBKIZOLT-UHFFFAOYSA-N,OCNT-2312165,5.038156475,0.47967648016703857,0.38785534475248934,0.38785534475248934,1,4
KPUNRFHFCVXLKX-UHFFFAOYSA-N,OCNT-2312180,3.993069087,0.13545132634199664,1.3735198584553405,1.3735198584553405,1,4
YCLBQJAVZIWBNG-UHFFFAOYSA-N,OCNT-2312204,4.876218182,0.5503136393024181,0.33807100769059545,0.33807100769059545,1,4
DAQOUNMIHPXDNM-UHFFFAOYSA-N,OCNT-2312206,5.956214795,0.13156321705408272,1.4141117156504948,1.4141117156504948,1,4
QBZCECCUXJLFMB-UHFFFAOYSA-N,OCNT-2312208,5.431971727,0.3421419354375685,0.5437658097856743,0.5437658097856743,1,4
ZVTQUKGFXAZXSS-UHFFFAOYSA-N,OCNT-2312209,4.51855207,0.7720660119737519,0.24097043996177409,0.24097043996177409,1,4
NQZHFXMFNWKCGL-UHFFFAOYSA-N,OCNT-2312226,4.563563465,0.7660264807499583,0.2428703070456582,0.2428703070456582,1,4
YSBBUWFKVVEYNU-UHFFFAOYSA-N,OCNT-2312240,7.186430107,0.014400132633889326,12.91967868038994,5.0,1,4
GTFXEPGXKWPROT-WKILWMFISA-N,OCNT-2312258,5.383410375,0.36299746238736014,0.5125244825714946,0.5125244825714946,1,4
ZFONBGVUTOBBAZ-UHFFFAOYSA-N,OCNT-2312272,5.002048832,0.49165757019966955,0.37840378723201934,0.37840378723201934,1,4
UXGGWMVMFAKQMF-UHFFFAOYSA-N,OCNT-2312281,5.031414103,0.4818106513176313,0.386137346852048,0.386137346852048,1,4
DRXAZLUTUQIDMF-UHFFFAOYSA-N,OCNT-2312285,5.201118532,0.4313386626541691,0.43132021933774856,0.43132021933774856,1,4
AWUYZAOTVGYXGW-UHFFFAOYSA-N,OCNT-2312286,4.33515324,0.627047272239183,0.29670025661778443,0.29670025661778443,1,4
PQPGOORJZHZVIF-UHFFFAOYSA-N,OCNT-2312303,3.63543555,0.0349553665229556,5.3223612020394455,5.0,1,4
IDXOTOSTBGIMFM-LLVKDONJSA-N,OCNT-2312351,4.589633337,0.7563278726392806,0.24598470229005936,0.24598470229005936,1,4
PQLGQQRMNIRBRY-UHFFFAOYSA-N,OCNT-2312355,5.29091942,0.40004751776261965,0.46505747023593047,0.46505747023593047,1,4
WCXGBOSREZEJPV-UHFFFAOYSA-N,OCNT-2312358,4.528372735,0.7720214550325476,0.24098434748423395,0.24098434748423395,1,4
COKSCQRRUSAFAO-VIFPVBQESA-N,OCNT-2312364,4.201527367,0.40407133531654915,0.4604263414010791,0.4604263414010791,1,4
LFMRMWJSYPUVLX-UHFFFAOYSA-N,OCNT-2312368,6.7905094,0.03651480487495215,5.095059037614292,5.0,1,4
VYUDILCFVIXVRW-UHFFFAOYSA-N,OCNT-2312372,5.072653325,0.46927193399731437,0.39645474852947854,0.39645474852947854,1,4
KKWSFYUJRQXGAA-UHFFFAOYSA-N,OCNT-2312385,4.632342335,0.732714606847619,0.25391207551501527,0.25391207551501527,1,4
FFPBQUADYURRAR-UHFFFAOYSA-N,OCNT-2312389,5.589666425,0.27031750335283034,0.688246540742917,0.688246540742917,1,4
LGHAPUSKWVKWKR-UHFFFAOYSA-N,OCNT-2312401,4.76647041,0.6285768048083934,0.29597828803364573,0.29597828803364573,1,4
OVYSZRBLWFUGQV-UHFFFAOYSA-N,OCNT-2312410,6.230587455,0.09172846405605947,2.0282154345367287,2.0282154345367287,1,4
OVFDQZMXACPCIQ-UHFFFAOYSA-N,OCNT-2312411,5.025922762,0.4835801728419853,0.38472438911518286,0.38472438911518286,1,4
BWKYZTKMPDTHDB-UHFFFAOYSA-N,OCNT-2312415,4.637379845,0.7294186043827583,0.25505942056726216,0.25505942056726216,1,4
LSBRUZPACMNGNR-UHFFFAOYSA-N,OCNT-2312429,5.078974155,0.467432068476376,0.3980152392865833,0.3980152392865833,1,4
WRDMUKPMUYKYCW-UHFFFAOYSA-N,OCNT-2312433,4.729473042,0.6586817772238261,0.28245063552384797,0.28245063552384797,1,4
STVALBWACBZWCA-RISCZKNCSA-N,OCNT-2312448,5.323194287,0.3875966351397325,0.47999665042957923,0.47999665042957923,1,4
MLOCUOTWNGKJHZ-UHFFFAOYSA-N,OCNT-2312463,4.700553132,0.6822287981750621,0.27270189573133147,0.27270189573133147,1,4
RVAPFNVAEPBNAD-UHFFFAOYSA-N,OCNT-2312476,4.466487648,0.759161664503027,0.24506649279589054,0.24506649279589054,1,4
MMSHALYOJMLWFN-UHFFFAOYSA-N,OCNT-2312485,4.86974198,0.554249047860889,0.33567055695067755,0.33567055695067755,1,4
WIKQWJWFMKMIFL-UHFFFAOYSA-N,OCNT-2312497,5.273783733,0.406413490417844,0.45777291101624035,0.45777291101624035,1,4
AWXBLKSFTZTHJW-UHFFFAOYSA-N,OCNT-2312506,4.62879528,0.7349790662684459,0.2531297762389544,0.2531297762389544,1,4
GNGGXVQPYWBBCQ-UHFFFAOYSA-N,OCNT-2312526,4.34777003,0.6451574923046511,0.28837158182919254,0.28837158182919254,1,4
JNAFZITZTMHNDD-UHFFFAOYSA-N,OCNT-2312546,5.26651585,0.4090589945464068,0.454812359745682,0.454812359745682,1,4
KUZJQXDTEWOIEK-UHFFFAOYSA-N,OCNT-2312554,6.715962757,0.04180721854983926,4.450070897757982,4.450070897757982,1,4
UZNUUAMSRUJWQX-UHFFFAOYSA-N,OCNT-2312594,4.546142192,0.7700912730133468,0.24158835855502925,0.24158835855502925,1,4
OPUUOMNWXYQDMA-UHFFFAOYSA-N,OCNT-2312606,4.56985311,0.764065251707658,0.24349371492689054,0.24349371492689054,1,4
QIHYSNAOCJNIRD-UHFFFAOYSA-N,OCNT-2312607,4.50614178,0.7710328934980151,0.24129331984891028,0.24129331984891028,1,4
DBDCGPKJFAXMNC-UHFFFAOYSA-N,OCNT-2312608,4.754357755,0.6383513015660168,0.2914462399127841,0.2914462399127841,1,4
HZLYLHRUOYWQJU-UHFFFAOYSA-N,OCNT-2312650,6.410414102,0.07077282377263039,2.628764498397697,2.628764498397697,1,4
ABZDANIGSGUPSQ-QZTJIDSGSA-N,OCNT-2312662,5.058286792,0.47351754719323563,0.392900089315856,0.392900089315856,1,4
RUFRDTMUMLXNCI-UHFFFAOYSA-N,OCNT-2312704,4.583397205,0.7590136095631206,0.2451142960294648,0.2451142960294648,1,4
QABIXCTTWKDGMX-UHFFFAOYSA-N,OCNT-2312712,4.928469325,0.5220524985368007,0.35637237079851386,0.35637237079851386,1,4
GVILLTNTSYWDOW-MLGOLLRUSA-N,OCNT-2312719,5.130687135,0.4525991416125487,0.41105930055897627,0.41105930055897627,1,4
LFVLCVXPWUQACU-WFASDCNBSA-N,OCNT-2312721,4.7666282,0.628450311432081,0.29603786202428184,0.29603786202428184,1,4
ZDVHZKHFMHUZDU-UHFFFAOYSA-N,OCNT-2312773,4.499803,0.770023091711883,0.24160974987287684,0.24160974987287684,1,4
MVTBRBBDHMNKCA-UHFFFAOYSA-N,OCNT-2312798,5.125374545,0.45412798326061793,0.4096754515083,0.4096754515083,1,4
ZNXZZLAYPIECGS-UHFFFAOYSA-N,OCNT-2312825,4.837867078,0.5749932376296625,0.3235604776010843,0.3235604776010843,1,4
OMJIXWXETCVKHQ-UHFFFAOYSA-N,OCNT-2312831,5.374398307,0.36677706623364464,0.5072429650395119,0.5072429650395119,1,4
RAQJHPXRPHBTDE-UHFFFAOYSA-N,OCNT-2312832,6.040400095,0.11591255756718492,1.6050468602335204,1.6050468602335204,1,4
RCSOMUXWAIVYBC-UHFFFAOYSA-N,OCNT-2312836,5.387947622,0.3610829817965356,0.5152419138093879,0.5152419138093879,1,4
XVEOZZDPTYFUNW-UHFFFAOYSA-N,OCNT-2312847,4.17702443,0.36306940702711,0.5124229224054551,0.5124229224054551,1,4
GQXXLLFHQHIEGM-UHFFFAOYSA-N,OCNT-2312850,4.797526185,0.6042521952246116,0.3078931083000716,0.3078931083000716,1,4
CQTXCPOMKQGOIV-UHFFFAOYSA-N,OCNT-2312851,5.296282905,0.39801894325537335,0.4674277185482571,0.4674277185482571,1,4
CPTSFZUKPHDTEW-UHFFFAOYSA-N,OCNT-2312874,4.53940235,0.7710963541932768,0.24127346157600268,0.24127346157600268,1,4
QIHKGMKUENLTSR-UHFFFAOYSA-N,OCNT-2312890,5.225659653,0.4233005584799867,0.43951060979675843,0.43951060979675843,1,4
ZIGNJPLWUJFGKO-UHFFFAOYSA-N,OCNT-2312921,5.303019205,0.39544763005884426,0.4704670667950724,0.4704670667950724,1,4
FKTKOBGQSYLSJM-GJZGRUSLSA-N,OCNT-2312925,4.47348305,0.7622289770376312,0.24408031207092556,0.24408031207092556,1,4
PSDQGZLAVGATAM-UHFFFAOYSA-N,OCNT-2312932,6.033006278,0.11709173513230206,1.5888831639110552,1.5888831639110552,1,4
IUBODYXGNNGXMI-UHFFFAOYSA-N,OCNT-2312941,6.69563749,0.043362241382286545,4.290485930942829,4.290485930942829,1,4
IYICSJIAZQETAM-UHFFFAOYSA-N,OCNT-2312943,4.335994807,0.6282830783987278,0.29611665980088264,0.29611665980088264,1,4
MYZOARLOUTWGHY-UHFFFAOYSA-N,OCNT-2312947,5.399259727,0.35627753325675054,0.5221914637282907,0.5221914637282907,1,4
